,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Drosophyllaceae,1,NA,136.62969,NA,72.13714,NA,NA,44.8674,103.76219,Caryophyllales,Drosophyllaceae,NA
Ebenaceae,3,113.05466,207.7841,50.75906,123.3873,22.96899,88.48972,106.01442,138.62802,Ericales,Ebenaceae,NA
Ecdeiocoleaceae,1,NA,125.86201,NA,104.27264,NA,NA,92.81909,113.44951,Poales,Ecdeiocoleaceae,NA
Ehretiaceae,2,89.33344,116.54195,28.47136,46.54822,10.61022,48.82577,29.76944,62.08844,Boraginales,Ehretiaceae,NA
Elaeagnaceae,2,49.41776,166.97408,39.78438,101.26177,18.30676,67.14027,71.46305,128.45722,Rosales,Elaeagnaceae,NA
Elaeocarpaceae,2,103.10355,131.90314,50.60399,76.65464,26.09939,74.37224,57.11813,94.15338,Oxalidales,Elaeocarpaceae,NA
Elatinaceae,2,114.32587,187.4005,57.40094,110.14493,26.3998,96.66604,83.68904,139.80329,Malpighiales,Elatinaceae,NA
Emblingiaceae,1,NA,176.78873,NA,111.6251,NA,NA,96.17629,127.01035,Brassicales,Emblingiaceae,NA
Ericaceae,17,173.6335,179.95294,90.93817,96.55318,74.96626,103.42212,81.04916,109.37964,Ericales,Ericaceae,NA
Eriocaulaceae,2,86.01415,189.91145,73.99239,145.49578,47.81581,100.37253,132.95932,156.06649,Poales,Eriocaulaceae,NA
Erythropalaceae,2,204.43683,232.2298,138.88849,177.27758,73.37251,182.62069,160.08026,190.40358,Santalales,Erythropalaceae,NA
Erythroxylaceae,2,101.10861,169.59069,54.21201,98.8782,24.80115,81.99009,73.58524,123.93771,Malpighiales,Erythroxylaceae,NA
Escalloniaceae,2,192.95005,210.2031,86.96334,118.8781,53.83643,117.32444,104.96284,138.30996,Escalloniales,Escalloniaceae,NA
Eucommiaceae,1,NA,171.90807,NA,92.56275,NA,NA,48.52771,127.64252,Garryales,Eucommiaceae,NA
Euphorbiaceae,13,147.21695,170.08822,71.71526,87.10692,56.28777,90.45762,67.08953,108.06001,Malpighiales,Euphorbiaceae,NA
Euphroniaceae,1,NA,124.74296,NA,70.61746,NA,NA,43.79402,102.41188,Malpighiales,Euphroniaceae,NA
Eupomatiaceae,2,44.52929,166.43005,23.56529,110.20121,7.14447,46.71395,90.52131,138.37924,Magnoliales,Eupomatiaceae,NA
Eupteleaceae,2,32.87609,225.3472,9.67529,179.39688,2.01098,19.77557,155.306,201.33434,Ranunculales,Eupteleaceae,NA
Fabaceae,12,140.5784,166.97415,91.43104,112.96138,67.55801,115.40593,83.2671,139.92619,Fabales,Fabaceae,NA
Fagaceae,2,113.00839,152.98121,70.35306,112.05469,39.22419,95.87541,92.20888,130.47304,Fagales,Fagaceae,NA
Flagellariaceae,2,73.90064,167.73668,48.58559,125.46684,13.65177,86.15006,115.45695,135.07241,Poales,Flagellariaceae,NA
Fouquieriaceae,2,35.99409,194.40627,10.71202,107.48816,1.85596,22.70533,76.54047,132.37499,Ericales,Fouquieriaceae,NA
Francoaceae,2,184.0314,219.59699,114.49533,152.46542,66.70403,152.96507,124.0545,179.39989,Geraniales,Francoaceae,NA
Frankeniaceae,2,15.72688,104.80247,19.85661,87.81093,4.61118,44.10136,49.88233,119.08502,Caryophyllales,Frankeniaceae,NA
Garryaceae,2,58.03418,171.90807,30.72112,92.56275,8.16488,78.09287,48.52771,127.64252,Garryales,Garryaceae,NA
Geissolomataceae,1,NA,155.00386,NA,70.28892,NA,NA,29.5275,106.56974,Crossosomatales,Geissolomataceae,NA
Gelsemiaceae,2,111.46329,170.19718,46.91981,96.53482,18.20454,81.61298,78.79327,114.35536,Gentianales,Gelsemiaceae,NA
Gentianaceae,7,135.36274,170.77758,74.59198,96.4687,51.61458,95.00135,76.7746,112.72064,Gentianales,Gentianaceae,NA
Geraniaceae,2,128.57681,219.59699,87.77719,152.46542,49.08852,129.24459,124.0545,179.39989,Geraniales,Geraniaceae,NA
Gerrardinaceae,1,NA,175.0486,NA,83.59701,NA,NA,36.01229,124.55783,Huerteales,Gerrardinaceae,NA
Gesneriaceae,5,161.31042,175.36926,70.93918,86.3354,48.4461,91.25377,67.55789,100.71062,Lamiales,Gesneriaceae,NA
Ginkgoaceae,1,NA,258.18204,NA,137.86781,NA,NA,92.06849,186.19619,Ginkgoales,Ginkgoaceae,NA
Gisekiaceae,2,3.01328,116.40757,5.96434,68.45438,0.35614,14.24852,52.09687,83.60417,Caryophyllales,Gisekiaceae,NA
Gnetaceae,1,NA,204.20506,NA,124.73128,NA,NA,57.01107,211.03463,Gnetales,Gnetaceae,NA
Gomortegaceae,1,NA,154.60269,NA,78.82248,NA,NA,41.22161,111.30588,Laurales,Gomortegaceae,NA
Goodeniaceae,2,107.8742,123.81245,62.56687,81.58805,41.31959,78.93568,74.77943,89.95461,Asterales,Goodeniaceae,NA
Goupiaceae,1,NA,202.95785,NA,107.85338,NA,NA,83.29593,130.0608,Malpighiales,Goupiaceae,NA
Griseliniaceae,2,114.78254,163.67657,38.20244,87.84341,7.74624,82.16749,74.1415,107.40063,Apiales,Griseliniaceae,NA
Grossulariaceae,2,29.60034,189.92091,16.23859,87.54894,4.70722,33.07723,45.47935,120.99569,Saxifragales,Grossulariaceae,NA
Grubbiaceae,2,51.85833,145.7497,22.39049,57.44738,7.00522,41.49072,27.24633,89.33127,Cornales,Grubbiaceae,NA
Guamatelaceae,1,NA,92.94681,NA,36.95251,NA,NA,20.47639,59.33272,Crossosomatales,Guamatelaceae,NA
Gunneraceae,2,82.47844,205.38664,45.68203,138.02468,11.44413,86.45463,76.87841,188.35505,Gunnerales,Gunneraceae,NA
Gyrostemonaceae,2,16.19404,114.47895,12.9122,53.17215,4.04895,28.59175,36.64228,68.37645,Brassicales,Gyrostemonaceae,NA
Haemodoraceae,2,140.99568,161.18604,71.78731,96.15281,47.72961,99.09557,71.7197,125.06146,Commelinales,Haemodoraceae,NA
Halophytaceae,1,NA,84.19744,NA,45.23354,NA,NA,29.62483,63.38974,Caryophyllales,Halophytaceae,NA
Haloragaceae,2,49.1201,113.54803,27.37189,52.60798,11.05696,49.14639,28.19459,71.40767,Saxifragales,Haloragaceae,NA
Hamamelidaceae,2,173.14238,192.44631,94.85902,102.15456,83.60045,110.61055,85.68239,119.84915,Saxifragales,Hamamelidaceae,NA
Hanguanaceae,2,54.3219,167.86758,41.36956,114.17094,8.28827,75.67348,86.31067,145.58798,Commelinales,Hanguanaceae,NA
Heliconiaceae,2,45.55251,124.00232,15.32341,79.25801,3.88188,33.50133,43.27118,109.07301,Zingiberales,Heliconiaceae,NA
Heliotropiaceae,2,80.31065,122.60239,28.62696,51.46671,10.09984,47.37848,33.47956,66.99676,Boraginales,Heliotropiaceae,NA
Helwingiaceae,2,18.88254,136.11144,10.0714,67.75043,2.92462,21.94218,36.50552,104.06566,Aquifoliales,Helwingiaceae,NA
Hernandiaceae,2,125.34898,162.75862,54.00653,91.54267,24.35375,75.89729,65.13211,116.23444,Laurales,Hernandiaceae,NA
Himantandraceae,1,NA,170.4884,NA,89.58477,NA,NA,37.53077,143.37211,Magnoliales,Himantandraceae,NA
Hoplestigmataceae,1,NA,93.57374,NA,31.45347,NA,NA,12.07138,46.70565,Boraginales,Hoplestigmataceae,NA
Huaceae,2,43.94935,226.0045,30.34023,158.19502,8.49908,54.46382,137.97579,174.01969,Oxalidales,Huaceae,NA
Humiriaceae,2,89.41668,209.98252,29.6354,120.55757,5.01619,73.38734,99.98486,138.39464,Malpighiales,Humiriaceae,NA
Hydatellaceae,2,45.16773,203.67917,46.58669,173.77666,11.5835,86.04911,135.01049,211.63392,Nymphaeales,Hydatellaceae,NA
Hydrangeaceae,2,139.59633,167.46825,43.0702,60.95816,18.67038,69.54603,39.02546,90.49235,Cornales,Hydrangeaceae,NA
Hydrocharitaceae,2,91.30422,140.32776,56.67973,99.93294,24.1021,89.15949,54.49322,136.71378,Alismatales,Hydrocharitaceae,NA
Hydroleaceae,2,15.48155,173.09641,15.97514,75.63338,2.8485,30.89064,51.642,102.99044,Solanales,Hydroleaceae,NA
Hydrophyllaceae,2,90.54775,134.60814,35.7131,62.6125,15.52321,54.98682,43.25085,80.31289,Boraginales,Hydrophyllaceae,NA
Hydrostachyaceae,2,47.76945,183.13689,31.9328,73.19579,18.11105,48.99638,49.50082,104.04505,Cornales,Hydrostachyaceae,NA
Hypericaceae,2,101.8843,146.14079,50.68418,84.26304,29.70102,75.57962,61.85103,101.34726,Malpighiales,Hypericaceae,NA
Hypoxidaceae,2,36.79094,116.93145,25.29808,54.85166,10.00552,40.93943,28.5037,79.72188,Asparagales,Hypoxidaceae,NA
Icacinaceae,2,211.23765,221.55825,125.06503,142.22755,86.44026,152.26449,125.13835,158.87253,Icacinales,Icacinaceae,NA
Iridaceae,11,126.66741,170.73963,87.30949,111.46038,68.73081,106.7964,94.16355,129.19096,Asparagales,Iridaceae,NA
Irvingiaceae,2,52.79156,207.65335,34.05415,116.36445,9.40133,61.02283,85.6229,138.91856,Malpighiales,Irvingiaceae,NA
Iteaceae,2,171.08099,202.67248,70.37319,103.34201,39.48546,104.66281,73.74803,152.08309,Saxifragales,Iteaceae,NA
Ixioliriaceae,2,16.16292,170.79595,14.34768,109.4175,4.06853,29.67631,82.81188,135.54878,Asparagales,Ixioliriaceae,NA
Ixonanthaceae,2,58.37857,209.22292,46.24677,122.0204,14.3108,85.19864,97.3516,142.86717,Malpighiales,Ixonanthaceae,NA
Joinvilleaceae,2,14.59725,132.01794,5.69545,110.42489,0.93849,12.55774,98.97983,121.04605,Poales,Joinvilleaceae,NA
Juglandaceae,2,64.4,108.78096,69.23484,86.70887,64.40033,78.64081,69.75139,102.69069,Fagales,Juglandaceae,NA
Juncaceae,2,87.05526,123.10214,69.38537,108.75183,43.59249,104.30524,79.87564,126.5555,Poales,Juncaceae,NA
Juncaginaceae,2,119.29777,131.12226,89.61047,110.35654,58.84614,126.79093,82.88076,138.28526,Alismatales,Juncaginaceae,NA
Kewaceae,2,9.30761,131.8871,13.15342,84.37644,1.98072,30.12824,66.70759,99.82171,Caryophyllales,Kewaceae,NA
Kirkiaceae,2,2.41951,136.00044,3.45884,81.32636,0.07192,9.01935,59.72816,101.86712,Sapindales,Kirkiaceae,NA
Koeberliniaceae,1,NA,146.36908,NA,78.58412,NA,NA,58.73397,95.22788,Brassicales,Koeberliniaceae,NA
Krameriaceae,1,NA,167.09392,NA,104.61498,NA,NA,54.69327,144.92892,Zygophyllales,Krameriaceae,NA
Lacistemataceae,2,34.49492,178.92859,15.24699,93.31721,3.10576,31.81377,65.89895,120.36317,Malpighiales,Lacistemataceae,NA
Lamiaceae,21,143.56614,174.07359,62.91683,78.17941,52.39415,75.3578,70.23738,87.69093,Lamiales,Lamiaceae,NA
Lanariaceae,1,NA,116.93145,NA,54.85166,NA,NA,28.5037,79.72188,Asparagales,Lanariaceae,NA
Lardizabalaceae,2,133.47188,202.15251,67.47047,141.70185,24.28346,125.51058,109.95043,172.48801,Ranunculales,Lardizabalaceae,NA
Lauraceae,11,157.96051,168.019,83.03446,100.09198,56.39239,105.50544,75.60411,123.32662,Laurales,Lauraceae,NA
Lecythidaceae,2,145.34927,207.7841,67.77859,123.3873,29.08607,106.71718,106.01442,138.62802,Ericales,Lecythidaceae,NA
Lentibulariaceae,2,131.57151,174.20834,53.57305,76.70806,34.15715,72.38475,64.44672,88.41353,Lamiales,Lentibulariaceae,NA
Lepidobotryaceae,2,33.17211,182.3133,26.79409,128.29429,7.24682,54.90742,99.85751,152.40642,Celastrales,Lepidobotryaceae,NA
Liliaceae,2,107.78055,143.76634,60.52346,89.32689,30.0079,88.57896,63.24052,116.6475,Liliales,Liliaceae,NA
Limeaceae,2,58.94083,145.92789,40.63283,96.68137,14.58169,73.939,80.84553,114.8042,Caryophyllales,Limeaceae,NA
Limnanthaceae,2,38.17353,171.44877,31.29695,104.86348,10.84611,56.92147,91.22471,119.88409,Brassicales,Limnanthaceae,NA
Linaceae,2,98.7053,204.02376,60.00804,115.77243,28.50282,92.11061,87.9333,136.3268,Malpighiales,Linaceae,NA
Linderniaceae,2,158.31354,180.00907,67.40249,87.51394,44.65444,90.2143,79.1711,96.14493,Lamiales,Linderniaceae,NA
Loasaceae,2,117.27014,167.46825,39.89096,60.95816,20.5422,74.40276,39.02546,90.49235,Cornales,Loasaceae,NA
Loganiaceae,2,144.72093,170.77758,69.24316,96.4687,42.5952,97.2155,76.7746,112.72064,Gentianales,Loganiaceae,NA
Lophiocarpaceae,2,102.01885,134.30844,56.39774,87.83129,25.68062,86.51457,70.79492,104.31268,Caryophyllales,Lophiocarpaceae,NA
Lophopyxidaceae,1,NA,161.22803,NA,92.11581,NA,NA,56.10583,127.14702,Malpighiales,Lophopyxidaceae,NA
Loranthaceae,2,102.37147,216.70753,51.81764,137.39614,20.56324,88.57845,116.60929,158.36529,Santalales,Loranthaceae,NA
Lowiaceae,2,11.033,109.22232,9.24658,59.12486,1.61391,19.20835,33.16209,83.78029,Zingiberales,Lowiaceae,NA
Lythraceae,2,89.3472,136.56969,50.73906,93.76155,21.01724,88.47698,59.45298,124.67545,Myrtales,Lythraceae,NA
Macarthuriaceae,2,5.66751,154.42906,5.72778,111.4011,0.40298,14.27575,82.42887,135.63723,Caryophyllales,Macarthuriaceae,NA
Magnoliaceae,2,126.81715,183.83415,45.00291,124.24913,12.40192,97.08775,102.73114,148.77127,Magnoliales,Magnoliaceae,NA
Malpighiaceae,3,86.1675,187.4005,51.05819,110.14493,25.38673,87.47247,83.68904,139.80329,Malpighiales,Malpighiaceae,NA
Malvaceae,17,97.43478,187.94084,58.75574,100.44336,36.46338,81.97327,84.76442,115.68841,Malvales,Malvaceae,NA
Marantaceae,2,65.7332,104.42092,40.23421,66.7625,18.84815,59.98951,43.59507,96.25478,Zingiberales,Marantaceae,NA
Marcgraviaceae,2,81.0169,115.54804,34.53123,75.52597,11.56043,61.16038,45.84933,99.98372,Ericales,Marcgraviaceae,NA
Martyniaceae,2,66.85502,164.94343,18.73135,61.79206,4.33936,36.9163,39.07184,81.42403,Lamiales,Martyniaceae,NA
Maundiaceae,1,NA,118.24614,NA,96.44565,NA,NA,68.68989,123.73868,Alismatales,Maundiaceae,NA
Mayacaceae,2,20.97418,191.7014,27.68054,149.6602,7.28188,53.301,137.62513,160.61109,Poales,Mayacaceae,NA
Mazaceae,2,97.34144,172.54654,37.38665,75.96588,17.97684,60.19835,67.3125,85.07404,Lamiales,Mazaceae,NA
Melanthiaceae,2,165.29662,212.30278,89.11992,142.55752,50.9694,130.68527,100.04376,179.58166,Liliales,Melanthiaceae,NA
Melastomataceae,4,64.21452,125.76656,53.34123,94.11383,34.18125,72.96666,73.4316,113.80368,Myrtales,Melastomataceae,NA
Meliaceae,2,64.9623,114.49768,39.26186,76.86738,15.1025,66.47961,56.17212,92.77703,Sapindales,Meliaceae,NA
Menispermaceae,3,118.0435,200.7717,91.70358,145.9192,68.5043,122.60081,117.24903,172.26711,Ranunculales,Menispermaceae,NA
Menyanthaceae,2,134.12117,169.28186,48.55427,97.37927,23.33899,89.00998,86.16262,107.9056,Asterales,Menyanthaceae,NA
Metteniusaceae,2,NA,NA,NA,NA,NA,NA,NA,NA,Metteniusales,Metteniusaceae,NA
Microteaceae,2,78.11989,154.42906,59.15098,111.4011,26.16329,94.1649,82.42887,135.63723,Caryophyllales,Microteaceae,NA
Misodendraceae,2,113.09268,203.12458,65.58181,120.89202,29.35133,101.19323,93.95511,146.20197,Santalales,Misodendraceae,NA
Mitrastemonaceae,2,8.1301,177.21628,19.37512,81.74019,4.81824,36.02925,56.1149,104.1582,Ericales,Mitrastemonaceae,NA
Molluginaceae,2,121.12777,137.23634,61.89384,85.91495,32.91557,85.83206,67.48213,104.43431,Caryophyllales,Molluginaceae,NA
Monimiaceae,2,130.10612,162.75862,65.36469,91.54267,33.53092,98.44702,65.13211,116.23444,Laurales,Monimiaceae,NA
Montiaceae,2,84.41315,99.39257,46.52043,62.33581,27.85361,66.23724,45.88181,79.29484,Caryophyllales,Montiaceae,NA
Montiniaceae,2,86.34359,198.25264,41.79744,105.13513,20.79155,67.99516,78.01463,125.80681,Solanales,Montiniaceae,NA
Moraceae,2,86.39484,132.41984,51.87669,95.98231,15.92664,76.56542,79.01983,115.04573,Rosales,Moraceae,NA
Moringaceae,2,54.18824,156.67531,22.30214,80.34803,5.00863,48.34866,44.5538,114.72805,Brassicales,Moringaceae,NA
Muntingiaceae,2,164.10378,164.90591,58.19008,78.08604,28.61384,84.5802,55.9721,100.60292,Malvales,Muntingiaceae,NA
Musaceae,2,76.00622,128.04146,48.12777,94.0826,18.62751,80.95112,66.03376,123.17178,Zingiberales,Musaceae,NA
Myodocarpaceae,2,64.98666,134.82366,26.1472,68.80315,9.06134,46.78932,53.17929,86.8797,Apiales,Myodocarpaceae,NA
Myricaceae,2,72.84512,108.78096,44.52322,86.70887,7.83277,75.56068,69.75139,102.69069,Fagales,Myricaceae,NA
Myristicaceae,2,22.26261,210.81664,27.24186,157.25008,8.75702,54.47366,124.46417,191.31162,Magnoliales,Myristicaceae,NA
Myrothamnaceae,2,9.36981,205.38664,7.53013,138.02468,0.88908,17.74653,76.87841,188.35505,Gunnerales,Myrothamnaceae,NA
Myrtaceae,4,98.94813,155.6905,52.5969,103.27715,23.911,75.37598,73.85632,134.4617,Myrtales,Myrtaceae,NA
Mystropetalaceae,2,197.49635,209.20744,106.07428,136.96599,65.87514,139.56001,121.11323,152.95996,Santalales,Mystropetalaceae,NA
Namaceae,2,105.50979,128.76815,37.65036,56.55404,20.22109,63.72399,40.10599,73.51487,Boraginales,Namaceae,NA
Nartheciaceae,2,86.47575,221.56823,62.53844,159.62107,22.86395,120.66717,139.07413,181.57284,Dioscoreales,Nartheciaceae,NA
Nelumbonaceae,2,21.25039,225.34304,10.70191,167.6113,2.11743,22.86377,124.1609,207.12836,Proteales,Nelumbonaceae,NA
Nepenthaceae,2,36.76342,166.59551,24.12699,104.11463,2.81828,57.21623,72.41706,135.1172,Caryophyllales,Nepenthaceae,NA
Neuradaceae,2,24.16528,199.75458,21.42737,124.73542,3.27047,45.61115,110.48315,138.33485,Malvales,Neuradaceae,NA
Nitrariaceae,2,43.209,131.21711,29.24673,76.05547,8.44727,50.92675,51.07047,100.25929,Sapindales,Nitrariaceae,NA
Nothofagaceae,2,49.02129,196.29075,31.50894,135.06753,9.66994,60.35004,115.18787,152.89694,Fagales,Nothofagaceae,NA
Nyctaginaceae,2,79.87211,90.71759,32.4379,43.10251,18.12405,47.59157,27.88511,55.81032,Caryophyllales,Nyctaginaceae,NA
Nymphaeaceae,3,NA,NA,NA,NA,NA,NA,NA,NA,Nymphaeales,Nymphaeaceae,NA
Nyssaceae,2,162.57843,197.93135,62.20575,89.60073,28.7604,96.91765,63.0653,115.20154,Cornales,Nyssaceae,NA
Ochnaceae,3,122.56755,204.02376,56.30713,115.77243,33.26393,88.34522,87.9333,136.3268,Malpighiales,Ochnaceae,NA
Octoknemaceae,1,NA,230.45171,NA,168.79655,NA,NA,151.12715,184.12169,Santalales,Octoknemaceae,NA
Olacaceae,2,158.15377,227.50535,77.28705,157.67773,33.37566,127.59281,128.56688,179.07849,Santalales,Olacaceae,NA
Oleaceae,3,119.47061,143.03387,39.67977,56.26168,22.79146,60.57831,33.70221,81.00937,Lamiales,Oleaceae,NA
Onagraceae,2,113.20987,136.56969,68.646,93.76155,38.30111,105.20506,59.45298,124.67545,Myrtales,Onagraceae,NA
Oncothecaceae,2,9.25755,216.638,3.65373,138.14843,0.47012,8.5475,112.35596,161.53121,Icacinales,Oncothecaceae,NA
Opiliaceae,2,86.58443,212.27706,53.00585,134.80927,15.25773,94.33559,103.0568,160.95428,Santalales,Opiliaceae,NA
Orchidaceae,10,146.40145,220.16395,131.03535,171.65904,109.18737,153.03064,151.94856,189.67549,Asparagales,Orchidaceae,NA
Orobanchaceae,15,163.61352,167.91444,67.31318,71.34329,57.99484,76.7585,62.88057,80.79954,Lamiales,Orobanchaceae,NA
Oxalidaceae,2,94.16308,109.50739,43.85314,63.65948,17.3147,71.38929,35.20529,88.55218,Oxalidales,Oxalidaceae,NA
Paeoniaceae,2,15.47265,215.17507,18.65679,141.09334,3.3136,42.60947,105.97247,168.71396,Saxifragales,Paeoniaceae,NA
Pandaceae,2,125.06562,207.65335,53.78054,116.36445,20.67007,89.84516,85.6229,138.91856,Malpighiales,Pandaceae,NA
Pandanaceae,2,101.10957,173.09174,31.02216,81.93715,5.012,61.12706,52.80972,115.35516,Pandanales,Pandanaceae,NA
Papaveraceae,2,173.76614,227.58334,106.22854,184.59637,59.01139,162.98281,162.52448,209.33428,Ranunculales,Papaveraceae,NA
Paracryphiaceae,2,168.70893,212.133,56.14162,123.47416,16.30203,109.29563,110.59121,140.0859,Paracryphiales,Paracryphiaceae,NA
Passifloraceae,3,125.81366,209.43424,76.83346,116.80215,54.49593,100.56184,101.28763,132.7246,Malpighiales,Passifloraceae,NA
Paulowniaceae,1,NA,167.91444,NA,71.34329,NA,NA,62.88057,80.79954,Lamiales,Paulowniaceae,NA
Pedaliaceae,2,105.42612,174.20834,28.82428,76.70806,7.55412,57.62017,64.44672,88.41353,Lamiales,Pedaliaceae,NA
Peltantheraceae,1,NA,170.82687,NA,80.62613,NA,NA,61.67201,97.51634,Lamiales,Peltantheraceae,NA
Penaeaceae,2,49.90864,61.49169,31.67236,44.52898,12.57402,53.89703,21.62028,69.78768,Myrtales,Penaeaceae,NA
Pennantiaceae,2,33.56404,195.87227,10.45376,102.55279,2.80676,21.07851,84.72755,119.31789,Apiales,Pennantiaceae,NA
Pentadiplandraceae,1,NA,127.26046,NA,67.27486,NA,NA,50.84541,82.02189,Brassicales,Pentadiplandraceae,NA
Pentaphragmataceae,1,NA,191.13821,NA,113.10115,NA,NA,99.09757,125.72077,Asterales,Pentaphragmataceae,NA
Pentaphylacaceae,2,160.04568,197.93477,64.04819,98.94007,28.61266,101.29239,57.47676,129.90735,Ericales,Pentaphylacaceae,NA
Penthoraceae,2,9.19207,113.54803,5.04795,52.60798,0.71793,10.80582,28.19459,71.40767,Saxifragales,Penthoraceae,NA
Peraceae,2,152.26937,170.08822,65.19895,87.10692,34.39311,90.79103,67.08953,108.06001,Malpighiales,Peraceae,NA
Peridiscaceae,2,118.09274,222.33243,65.12206,158.30517,20.03485,121.52239,119.76116,188.61943,Saxifragales,Peridiscaceae,NA
Petenaeaceae,1,NA,175.0486,NA,83.59701,NA,NA,36.01229,124.55783,Huerteales,Petenaeaceae,NA
Petermanniaceae,1,NA,201.56498,NA,127.67008,NA,NA,87.04071,167.5464,Liliales,Petermanniaceae,NA
Petiveriaceae,2,70.07505,96.60285,31.1931,50.49144,17.51862,47.97726,37.2289,63.72924,Caryophyllales,Petiveriaceae,NA
Petrosaviaceae,2,198.36052,229.67456,104.59209,197.81887,23.98444,183.56483,184.93553,208.46233,Petrosaviales,Petrosaviaceae,NA
Phellinaceae,2,39.0498,172.90365,13.18101,85.35997,2.17699,28.62076,57.41844,107.59088,Asterales,Phellinaceae,NA
Philesiaceae,2,29.70127,89.94541,18.87518,60.69569,3.90528,37.86907,51.00054,78.25177,Liliales,Philesiaceae,NA
Philydraceae,2,70.68892,175.56416,49.44452,118.70954,17.81167,83.10459,95.05502,144.32489,Commelinales,Philydraceae,NA
Phrymaceae,2,137.64984,170.57487,53.8079,73.66159,30.36696,70.88851,64.94144,82.97775,Lamiales,Phrymaceae,NA
Phyllanthaceae,4,173.74869,188.54756,81.73541,100.46166,54.48323,106.95811,73.6092,129.49013,Malpighiales,Phyllanthaceae,NA
Phyllonomaceae,2,21.28051,136.11144,11.0152,67.75043,0.14321,27.19148,36.50552,104.06566,Aquifoliales,Phyllonomaceae,NA
Physenaceae,1,NA,108.54102,NA,71.43212,NA,NA,36.36306,108.73606,Caryophyllales,Physenaceae,NA
Phytolaccaceae,2,97.6722,101.73619,48.41695,56.63465,29.89128,65.7479,41.80093,70.12101,Caryophyllales,Phytolaccaceae,NA
Picramniaceae,2,64.05657,227.85278,46.09985,163.62228,13.12932,87.36049,148.89087,179.16948,Pricramniales,Picramniaceae,NA
Picrodendraceae,2,86.42112,188.54756,47.57523,100.46166,20.91128,97.29859,73.6092,129.49013,Malpighiales,Picrodendraceae,NA
Pinaceae,1,NA,191.46565,NA,85.45573,NA,NA,44.77549,130.80898,Pinales,Pinaceae,NA
Piperaceae,5,108.33509,149.18792,75.05013,106.02057,43.50659,98.03385,74.03553,142.37068,Piperales,Piperaceae,NA
Pittosporaceae,2,58.60079,146.14114,23.85298,77.57847,8.4223,43.6016,63.55503,97.21385,Apiales,Pittosporaceae,NA
Plantaginaceae,5,178.28598,182.16095,87.81416,93.60119,77.98191,97.7552,85.48022,102.56678,Lamiales,Plantaginaceae,NA
Platanaceae,2,92.79209,187.6505,40.92753,128.71002,9.03368,80.62709,107.70295,163.3241,Proteales,Platanaceae,NA
Plocospermataceae,1,NA,203.04951,NA,123.0726,NA,NA,110.55855,133.79454,Lamiales,Plocospermataceae,NA
Plumbaginaceae,2,92.22451,132.36953,46.94143,83.76913,26.64752,70.61092,56.3545,114.34429,Caryophyllales,Plumbaginaceae,NA
Poaceae,26,98.56312,125.86201,92.52062,104.27264,82.42658,102.75903,92.81909,113.44951,Poales,Poaceae,NA
Podostemaceae,2,81.25769,146.14079,50.46815,84.26304,25.10332,73.31661,61.85103,101.34726,Malpighiales,Podostemaceae,NA
Polemoniaceae,2,66.02648,194.40627,33.45129,107.48816,6.61749,61.69485,76.54047,132.37499,Ericales,Polemoniaceae,NA
Polygalaceae,2,76.99368,171.10267,50.9114,120.17397,24.7215,78.0132,87.80495,146.45857,Fabales,Polygalaceae,NA
Polygonaceae,4,92.62407,132.36953,53.53257,83.76913,28.15182,77.59818,56.3545,114.34429,Caryophyllales,Polygonaceae,NA
Pontederiaceae,2,50.38058,161.18604,44.21942,96.15281,15.82748,72.12585,71.7197,125.06146,Commelinales,Pontederiaceae,NA
Portulacaceae,2,38.73016,82.80701,20.72731,45.79705,7.48658,38.16415,32.31019,63.83763,Caryophyllales,Portulacaceae,NA
Posidoniaceae,2,33.29958,89.19611,24.70167,69.02094,5.07089,48.48245,45.4149,94.44244,Alismatales,Posidoniaceae,NA
Potamogetonaceae,2,31.66208,90.51264,32.47187,66.28657,16.5607,53.64322,43.8931,95.75428,Alismatales,Potamogetonaceae,NA
Primulaceae,8,143.49805,214.28004,93.36057,135.86046,69.34737,115.27585,122.5126,150.08658,Ericales,Primulaceae,NA
Proteaceae,5,106.13042,187.6505,70.17441,128.71002,44.19444,93.06345,107.70295,163.3241,Proteales,Proteaceae,NA
Putranjivaceae,2,23.36463,161.22803,14.97266,92.11581,3.44089,30.84327,56.10583,127.14702,Malpighiales,Putranjivaceae,NA
Quillajaceae,1,NA,175.46375,NA,126.8676,NA,NA,94.36752,154.94806,Fabales,Quillajaceae,NA
Rafflesiaceae,2,87.86717,208.86715,57.26557,116.66914,46.7385,65.51349,103.06524,129.37314,Malpighiales,Rafflesiaceae,NA
Ranunculaceae,8,151.61188,185.36045,107.36973,129.17623,77.31848,131.41448,99.88502,157.9759,Ranunculales,Ranunculaceae,NA
Rapateaceae,2,108.09496,196.08644,65.98021,158.96145,20.60368,113.32378,147.55936,170.47482,Poales,Rapateaceae,NA
Resedaceae,2,105.53588,114.47895,41.61763,53.17215,26.57247,56.86139,36.64228,68.37645,Brassicales,Resedaceae,NA
Restionaceae,2,155.41238,176.02081,96.58646,132.33911,51.17028,131.78392,121.12753,142.39991,Poales,Restionaceae,NA
