,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Hemerocallidoideae,1,NA,46.25085,NA,46.25085,NA,NA,30.78128,63.01228,Asparagales,Asphodelaceae,Hemerocallidoideae
Hemimerideae,1,NA,53.30532,NA,53.30532,NA,NA,38.78054,67.50537,Lamiales,Scrophulariaceae,Hemimerideae
Heptacodium,1,NA,46.0034,NA,46.0034,NA,NA,37.73349,56.71629,Dipsacales,Caprifoliaceae,Heptacodium
Hermae,1,NA,18.63561,NA,18.63561,NA,NA,7.57168,29.81008,Apiales,Apiaceae,Hermae
Hibbertioideae,1,NA,44.07575,NA,44.07575,NA,NA,13.09858,86.54749,Dilleniales,Dilleniaceae,Hibbertioideae
Humbertioideae,1,NA,56.87839,NA,56.87839,NA,NA,44.38556,69.33533,Solanales,Convolvulaceae,Humbertioideae
Hydnoroideae,1,NA,65.40318,NA,65.40318,NA,NA,39.78452,94.31216,Piperales,Aristolochiaceae,Hydnoroideae
Hydrastidoideae,1,NA,68.16235,NA,68.16235,NA,NA,49.61449,88.33944,Ranunculales,Ranunculaceae,Hydrastidoideae
Hydrocharitoideae,1,NA,37.76659,NA,37.76659,NA,NA,11.07795,70.47098,Alismatales,Hydrocharitaceae,Hydrocharitoideae
Hydrocotyloideae,1,NA,30.41082,NA,30.41082,NA,NA,15.46583,46.60513,Apiales,Araliaceae,Hydrocotyloideae
Hypericeae,1,NA,35.34993,NA,35.34993,NA,NA,16.69281,54.09941,Malpighiales,Hypericaceae,Hypericeae
Hypodaphnideae,1,NA,51.67791,NA,51.67791,NA,NA,28.08694,75.72385,Laurales,Lauraceae,Hypodaphnideae
Hypseocharis,1,NA,62.96463,NA,62.96463,NA,NA,33.4621,88.88647,Geraniales,Geraniaceae,Hypseocharis
Idiospermoideae,1,NA,103.34004,NA,103.34004,NA,NA,90.75761,114.65761,Laurales,Calycanthaceae,Idiospermoideae
Iridoideae,2,35.69776,57.20104,35.69776,57.20104,12.67013,53.57978,43.40227,69.75901,Asparagales,Iridaceae,Iridoideae
Isophysidoideae,1,NA,65.15328,NA,65.15328,NA,NA,49.60181,77.99785,Asparagales,Iridaceae,Isophysidoideae
Ixoroideae,2,32.02176,53.30948,32.02176,53.30948,13.18464,52.89636,33.32109,70.74837,Gentianales,Rubiaceae,Ixoroideae
Kalanchooideae,1,NA,34.55301,NA,34.55301,NA,NA,10.59841,56.52402,Saxifragales,Crassulaceae,Kalanchooideae
Klotzschieae,1,NA,18.63561,NA,18.63561,NA,NA,7.57168,29.81008,Apiales,Apiaceae,Klotzschieae
LAC,2,58.94814,64.4284,58.94814,64.4284,41.17845,78.10158,49.9177,82.37328,Gentianales,Rubiaceae,LAC
Lactoris,1,NA,89.21057,NA,89.21057,NA,NA,64.34657,113.82597,Piperales,Aristolochiaceae,Lactoris
Lamioideae,2,14.66278,19.99409,14.66278,19.99409,6.62375,22.72643,10.96576,29.39307,Lamiales,Lamiaceae,Lamioideae
Larreoideae,1,NA,62.35351,NA,62.35351,NA,NA,38.80646,90.08794,Zygophyllales,Zygophyllaceae,Larreoideae
Lasioideae,2,20.75061,52.80242,20.75061,52.80242,4.0085,41.65885,34.20916,70.03357,Alismatales,Araceae,Lasioideae
Laureae,2,10.0249,24.43843,10.0249,24.43843,2.60192,19.43774,9.79541,41.64303,Laurales,Lauraceae,Laureae
Lemnoideae,2,35.81832,75.41171,35.81832,75.41171,13.41483,54.94148,66.00028,88.35091,Alismatales,Araceae,Lemnoideae
Leucophylleae,1,NA,15.13561,NA,15.13561,NA,NA,3.63891,28.21421,Lamiales,Scrophulariaceae,Leucophylleae
Limoselleae,1,NA,25.38021,NA,25.38021,NA,NA,12.45803,40.64763,Lamiales,Scrophulariaceae,Limoselleae
Lindenbergieae,2,20.1484,43.6771,20.1484,43.6771,8.53071,34.14405,34.78463,50.97098,Lamiales,Orobanchaceae,Lindenbergieae
Lindmanioideae,2,5.86633,21.7572,5.86633,21.7572,0.50312,14.62181,14.08327,30.84604,Poales,Bromeliaceae,Lindmanioideae
Linnaeoideae,1,NA,36.7539,NA,36.7539,NA,NA,34.07051,41.32537,Dipsacales,Caprifoliaceae,Linnaeoideae
Lobelioideae,2,44.90924,57.86353,44.90924,57.86353,25.75625,63.51426,41.58054,75.21989,Asterales,Campanulaceae,Lobelioideae
Lomandroideae,2,32.05119,41.16478,32.05119,41.16478,19.8718,44.36529,29.76672,53.36678,Asparagales,Asparagaceae,Lomandroideae
Mackinlayoideae,2,37.1543,42.05602,37.1543,42.05602,25.27682,51.16059,32.95418,54.05486,Apiales,Apiaceae,Mackinlayoideae
Maesoideae,2,33.39678,70.86387,33.39678,70.86387,4.78948,64.16436,52.19074,91.79678,Ericales,Primulaceae,Maesoideae
Malesherbioideae,1,NA,55.31346,NA,55.31346,NA,NA,37.36143,75.14576,Malpighiales,Passifloraceae,Malesherbioideae
Malmeoideae,2,29.86601,51.63716,29.86601,51.63716,11.18415,52.17258,30.82296,74.62685,Magnoliales,Annonaceae,Malmeoideae
Malpighioideae,1,NA,25.14608,NA,25.14608,NA,NA,10.49569,42.08665,Malpighiales,Malpighiaceae,Malpighioideae
Malvatheca,3,15.41339,20.24746,15.41339,20.24746,6.87948,24.33644,13.39759,27.96824,Malvales,Malvaceae,Malvatheca
Mapanioideae,2,27.49478,51.43797,27.49478,51.43797,10.32637,46.99954,31.46293,71.35427,Poales,Cyperaceae,Mapanioideae
Medusagynoideae,1,NA,39.24734,NA,39.24734,NA,NA,15.69317,61.33816,Malpighiales,Ochnaceae,Medusagynoideae
Melanthieae,1,NA,65.3743,NA,65.3743,NA,NA,33.00335,93.40491,Liliales,Melanthiaceae,Melanthieae
Melastomatoideae,2,29.95127,38.60359,29.95127,38.60359,12.77632,51.19002,22.34065,59.38404,Myrtales,Melastomataceae,Melastomatoideae
Menispermeae,1,NA,81.06269,NA,81.06269,NA,NA,67.43246,98.17875,Ranunculales,Menispermaceae,Menispermeae
Mesembryanthemoideae,2,9.16858,32.70663,9.16858,32.70663,1.30767,20.78796,18.30334,46.00334,Caryophyllales,Aizoaceae,Mesembryanthemoideae
Mezilaurus,2,NA,NA,NA,NA,NA,NA,NA,NA,Laurales,Lauraceae,Mezilaurus
Micrairoideae,2,22.03863,37.1773,22.03863,37.1773,8.08915,37.52003,24.19302,52.79078,Poales,Poaceae,Micrairoideae
Mimosoideae,2,20.97963,39.28029,20.97963,39.28029,8.01501,36.83034,24.56894,54.56689,Fabales,Fabaceae,Mimosoideae
Monotropoideae,2,41.29105,50.21564,41.29105,50.21564,27.96484,53.85656,36.62985,62.73454,Ericales,Ericaceae,Monotropoideae
Monsteroideae,2,28.1923,48.04857,28.1923,48.04857,10.46718,47.75563,30.058,66.20798,Alismatales,Araceae,Monsteroideae
Morinoideae,1,NA,33.47519,NA,33.47519,NA,NA,26.08349,40.04111,Dipsacales,Caprifoliaceae,Morinoideae
MorkillioideaeTribuloideae,1,NA,62.35351,NA,62.35351,NA,NA,38.80646,90.08794,Zygophyllales,Zygophyllaceae,MorkillioideaeTribuloideae
Mutisioideae,2,21.52994,24.09332,21.52994,24.09332,14.65971,27.46312,19.09421,29.13478,Asterales,Asteraceae,Mutisioideae
Myoporeae,1,NA,15.13561,NA,15.13561,NA,NA,3.63891,28.21421,Lamiales,Scrophulariaceae,Myoporeae
Myrsinoideae,2,35.77378,42.47943,35.77378,42.47943,21.09494,51.79579,30.04092,57.95665,Ericales,Primulaceae,Myrsinoideae
Myrtoideae,2,25.04075,37.21536,25.04075,37.21536,6.65642,47.94586,15.05031,63.73522,Myrtales,Myrtaceae,Myrtoideae
Myxopyreae,1,NA,31.61354,NA,31.61354,NA,NA,16.34889,48.50123,Lamiales,Oleaceae,Myxopyreae
Nandinoideae,1,NA,45.90468,NA,45.90468,NA,NA,22.07793,69.69718,Ranunculales,Berberidaceae,Nandinoideae
Navioideae,2,8.58584,14.73057,8.58584,14.73057,2.38491,15.89733,8.76994,21.70475,Poales,Bromeliaceae,Navioideae
Nelsonioideae,2,35.09654,51.37011,35.09654,51.37011,12.47375,50.70534,41.48255,60.86486,Lamiales,Acanthaceae,Nelsonioideae
Nemacladoideae,2,37.87631,45.20028,37.87631,45.20028,19.99246,57.87086,26.36461,63.19362,Asterales,Campanulaceae,Nemacladoideae
Nepetoideae,2,24.98565,49.06156,24.98565,49.06156,11.69481,39.29816,39.3295,57.50949,Lamiales,Lamiaceae,Nepetoideae
Nicotianoideae,2,21.3979,24.52965,21.3979,24.52965,9.06746,37.68945,12.96662,40.97025,Solanales,Solanaceae,Nicotianoideae
Nivenioideae,2,17.74653,26.93982,17.74653,26.93982,7.69697,28.84946,15.2595,39.29983,Asparagales,Iridaceae,Nivenioideae
Nolinoideae,2,25.87414,35.41952,25.87414,35.41952,5.45675,41.22985,22.24549,47.39668,Asparagales,Asparagaceae,Nolinoideae
Nypoideae,1,NA,35.21303,NA,35.21303,NA,NA,21.41432,50.35676,Arecales,Arecaceae,Nypoideae
Ochnoideae,1,NA,34.14217,NA,34.14217,NA,NA,10.47502,55.55324,Malpighiales,Ochnaceae,Ochnoideae
Oleeae,2,19.31232,31.61354,19.31232,31.61354,5.34523,35.71108,16.34889,48.50123,Lamiales,Oleaceae,Oleeae
Olisbeoideae,2,12.68155,38.60359,12.68155,38.60359,3.70881,24.86783,22.34065,59.38404,Myrtales,Melastomataceae,Olisbeoideae
Orchidoideae,2,38.8542,57.35221,38.8542,57.35221,20.20824,62.92454,38.15221,81.31823,Asparagales,Orchidaceae,Orchidoideae
Orobancheae,2,22.3314,34.91999,22.3314,34.91999,11.77106,35.60414,25.9336,43.21865,Lamiales,Orobanchaceae,Orobancheae
Orontioideae,2,30.37451,86.86242,30.37451,86.86242,7.05555,52.95564,58.27037,111.51137,Alismatales,Araceae,Orontioideae
Pachygoneae,1,NA,65.82856,NA,65.82856,NA,NA,60.00022,75.50023,Ranunculales,Menispermaceae,Pachygoneae
Panicoideae,2,28.09625,49.05518,28.09625,49.05518,7.23502,47.97805,36.75385,61.82148,Poales,Poaceae,Panicoideae
Parideae,1,NA,65.3743,NA,65.3743,NA,NA,33.00335,93.40491,Liliales,Melanthiaceae,Parideae
Parnassioideae,1,NA,66.50056,NA,66.50056,NA,NA,46.00955,87.66621,Celastrales,Celastraceae,Parnassioideae
Paronychieae,2,46.5366,63.71284,46.5366,63.71284,25.85122,65.69397,50.16642,77.9372,Caryophyllales,Caryophyllaceae,Paronychieae
Patersonioideae,1,NA,49.01501,NA,49.01501,NA,NA,35.41321,62.66924,Asparagales,Iridaceae,Patersonioideae
Pedicularidae,2,19.56679,31.20457,19.56679,31.20457,9.89006,27.99591,22.8229,39.62786,Lamiales,Orobanchaceae,Pedicularidae
Peronematoideae,2,30.66563,33.38085,30.66563,33.38085,19.03589,40.26176,22.45369,41.91972,Lamiales,Lamiaceae,Peronematoideae
Persoonioideae,1,NA,39.98235,NA,39.98235,NA,NA,14.34349,65.75736,Proteales,Proteaceae,Persoonioideae
Pertyoideae,2,9.94791,20.65523,9.94791,20.65523,2.38049,17.26128,15.99514,25.88379,Asterales,Asteraceae,Pertyoideae
Petunioideae,2,27.25633,38.23186,27.25633,38.23186,13.35377,41.5646,28.04436,50.91182,Solanales,Solanaceae,Petunioideae
Pharoideae,2,11.06547,76.09191,11.06547,76.09191,1.67559,23.99042,71.29765,80.82993,Poales,Poaceae,Pharoideae
Phyllanthoideae,2,41.72123,64.10718,41.72123,64.10718,19.41567,68.03619,45.83875,83.67811,Malpighiales,Phyllanthaceae,Phyllanthoideae
Phytolaccoideae,1,NA,37.2912,NA,37.2912,NA,NA,21.10676,50.66211,Caryophyllales,Phytolaccaceae,Phytolaccoideae
Piperoideae,2,32.55452,52.68146,32.55452,52.68146,19.45795,48.43277,36.75057,72.98962,Piperales,Piperaceae,Piperoideae
Pitcairnioideae,2,7.227,11.2112,7.227,11.2112,2.30652,12.18961,6.4482,17.0517,Poales,Bromeliaceae,Pitcairnioideae
Plantagineae,1,NA,36.57087,NA,36.57087,NA,NA,21.83966,49.49385,Lamiales,Plantaginaceae,Plantagineae
Plassifloroideae,1,NA,41.82073,NA,41.82073,NA,NA,18.31065,62.81048,Malpighiales,Passifloraceae,Plassifloroideae
Platysace,1,NA,43.36567,NA,43.36567,NA,NA,34.4253,55.74494,Apiales,Apiaceae,Platysace
Podophylloideae,1,NA,45.90468,NA,45.90468,NA,NA,22.07793,69.69718,Ranunculales,Berberidaceae,Podophylloideae
Polycarpeae,2,30.43324,57.21548,30.43324,57.21548,12.30349,48.66174,43.87306,71.2257,Caryophyllales,Caryophyllaceae,Polycarpeae
Polycnemoideae,2,30.0677,53.20328,30.0677,53.20328,7.81611,48.72693,38.58601,68.77567,Caryophyllales,Amaranthaceae,Polycnemoideae
Polygaleae,1,NA,34.21236,NA,34.21236,NA,NA,6.02681,73.70108,Fabales,Polygalaceae,Polygaleae
Polygonoideae,1,NA,33.89947,NA,33.89947,NA,NA,16.93845,55.23671,Caryophyllales,Polygonaceae,Polygonoideae
Pooideae,2,36.87644,51.80501,36.87644,51.80501,17.14892,58.28879,31.89289,68.0254,Poales,Poaceae,Pooideae
Potalieae,1,NA,28.62894,NA,28.62894,NA,NA,18.20578,40.82035,Gentianales,Gentianaceae,Potalieae
Pothoideae,2,33.43001,48.04857,33.43001,48.04857,15.75018,50.95676,30.058,66.20798,Alismatales,Araceae,Pothoideae
Premnoideae,2,29.16723,35.5596,29.16723,35.5596,16.54005,42.29366,24.78985,45.24963,Lamiales,Lamiaceae,Premnoideae
Primuloideae,2,30.23509,42.47943,30.23509,42.47943,14.13775,47.30103,30.04092,57.95665,Ericales,Primulaceae,Primuloideae
Prostantheroideae,2,25.76283,38.94335,25.76283,38.94335,13.42883,39.27842,26.90013,49.75894,Lamiales,Lamiaceae,Prostantheroideae
Proteoideae,1,NA,34.15786,NA,34.15786,NA,NA,10.14044,57.10959,Proteales,Proteaceae,Proteoideae
Psiloxyloideae,2,16.57831,37.21536,16.57831,37.21536,4.54904,31.02677,15.05031,63.73522,Myrtales,Myrtaceae,Psiloxyloideae
Puelioideae,2,48.38476,72.07039,48.38476,72.07039,17.31023,70.73245,68.67802,75.82232,Poales,Poaceae,Puelioideae
Puyoideae,2,6.1519,7.37489,6.1519,7.37489,2.07251,10.5952,3.41859,11.82494,Poales,Bromeliaceae,Puyoideae
Pyroloideae,2,27.61994,57.39866,27.61994,57.39866,12.47384,45.19652,43.97545,68.51182,Ericales,Ericaceae,Pyroloideae
Quercoideae,1,NA,58.50491,NA,58.50491,NA,NA,38.13071,81.15898,Fagales,Fagaceae,Quercoideae
Quiinoideae,1,NA,34.14217,NA,34.14217,NA,NA,10.47502,55.55324,Malpighiales,Ochnaceae,Quiinoideae
Ranunculoideae,2,24.52019,45.82171,24.52019,45.82171,7.80023,41.65365,30.83024,65.68133,Ranunculales,Ranunculaceae,Ranunculoideae
Rauvolfioideae,2,26.45454,32.15656,26.45454,32.15656,12.22151,40.4891,18.01869,46.4825,Gentianales,Apocynaceae,Rauvolfioideae
Rehmannieae,2,27.72297,49.27071,27.72297,49.27071,10.47778,43.22064,40.27031,57.44849,Lamiales,Orobanchaceae,Rehmannieae
Rhinantheae,2,28.07275,31.20457,28.07275,31.20457,18.43995,36.98473,22.8229,39.62786,Lamiales,Orobanchaceae,Rhinantheae
Rosoideae,2,41.09597,66.55809,41.09597,66.55809,21.20897,63.689,44.86992,89.47019,Rosales,Rosaceae,Rosoideae
Rubioideae,2,38.95259,62.47049,38.95259,62.47049,26.43781,56.12204,47.09221,79.17323,Gentianales,Rubiaceae,Rubioideae
Ruschioideae,2,27.56774,32.70663,27.56774,32.70663,13.43625,41.30815,18.30334,46.00334,Caryophyllales,Aizoaceae,Ruschioideae
Rutoideae,2,23.16472,30.57897,23.16472,30.57897,12.51024,35.78209,18.90206,42.32211,Sapindales,Rutaceae,Rutoideae
Saccifolieae,1,NA,54.99085,NA,54.99085,NA,NA,43.88127,66.90835,Gentianales,Gentianaceae,Saccifolieae
SagineaeSclerantheae,2,33.56242,40.7374,33.56242,40.7374,20.37892,48.91323,29.00782,55.45034,Caryophyllales,Caryophyllaceae,SagineaeSclerantheae
Salicoideae,3,31.89133,42.61494,31.89133,42.61494,19.56893,46.7575,28.18675,58.54823,Malpighiales,Salicaceae,Salicoideae
Salicornioideae,2,18.59608,30.54279,18.59608,30.54279,5.3567,30.24826,16.74153,42.59907,Caryophyllales,Amaranthaceae,Salicornioideae
Salsoloideae,2,26.69211,32.02138,26.69211,32.02138,12.71437,42.51764,19.7935,46.33802,Caryophyllales,Amaranthaceae,Salsoloideae
Samydoideae,1,NA,56.66586,NA,56.66586,NA,NA,42.54376,74.71388,Malpighiales,Salicaceae,Samydoideae
Sanangoideae,1,NA,41.06445,NA,41.06445,NA,NA,24.26835,56.28857,Lamiales,Gesneriaceae,Sanangoideae
Saniculoideae,2,19.66129,25.41298,19.66129,25.41298,9.34096,31.08357,15.23387,36.59853,Apiales,Apiaceae,Saniculoideae
Schizanthoideae,2,12.83926,57.65629,12.83926,57.65629,2.3675,27.36191,52.22108,68.36702,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,19.64153,40.14578,19.64153,40.14578,6.21869,35.15082,29.88172,51.97746,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,23.35569,37.45186,23.35569,37.45186,9.06207,35.42812,25.46748,50.47864,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,30.07027,NA,30.07027,NA,NA,15.38156,45.2009,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,21.32637,30.30842,21.32637,30.30842,10.89065,32.67108,20.22918,39.11777,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,42.61494,NA,42.61494,NA,NA,28.18675,58.54823,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,34.55301,NA,34.55301,NA,NA,10.59841,56.52402,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,26.37138,51.31905,26.37138,51.31905,7.46017,43.96488,37.64142,64.94098,Caryophyllales,Aizoaceae,Sesuvioideae
Siphonochiloideae,1,NA,32.76432,NA,32.76432,NA,NA,19.03355,51.54686,Zingiberales,Zingiberaceae,Siphonochiloideae
Solanoideae,2,22.62233,24.52965,22.62233,24.52965,10.07502,39.18044,12.96662,40.97025,Solanales,Solanaceae,Solanoideae
Sperguleae,2,33.21706,40.7374,33.21706,40.7374,19.77035,47.55731,29.00782,55.45034,Caryophyllales,Caryophyllaceae,Sperguleae
Stackhousiaceae,1,NA,42.7705,NA,42.7705,NA,NA,21.88996,65.00661,Celastrales,Celastraceae,Stackhousiaceae
Sterculioideae,2,12.84646,20.24746,12.84646,20.24746,5.30036,23.02286,13.39759,27.96824,Malvales,Malvaceae,Sterculioideae
Stifftioideae,2,11.52555,20.9041,11.52555,20.9041,3.07486,20.23458,12.14884,28.53949,Asterales,Asteraceae,Stifftioideae
Streptogyna,1,NA,66.94421,NA,66.94421,NA,NA,66.00011,68.85498,Poales,Poaceae,Streptogyna
Suaedoideae,2,22.0208,30.54279,22.0208,30.54279,8.87428,33.93136,16.74153,42.59907,Caryophyllales,Amaranthaceae,Suaedoideae
Symmerioideae,1,NA,41.45933,NA,41.45933,NA,NA,22.85042,63.71974,Caryophyllales,Polygonaceae,Symmerioideae
Symphionematoideae,1,NA,46.20506,NA,46.20506,NA,NA,22.99718,71.11252,Proteales,Proteaceae,Symphionematoideae
Tectonoideae,2,22.184,42.28251,22.184,42.28251,6.82929,36.44162,32.42611,51.12056,Lamiales,Lamiaceae,Tectonoideae
Thalictroideae,2,20.26486,45.82171,20.26486,45.82171,8.8716,35.36704,30.83024,65.68133,Ranunculales,Ranunculaceae,Thalictroideae
Theophrastoideae,2,48.38591,59.79152,48.38591,59.79152,28.03261,71.1029,41.3948,78.34164,Ericales,Primulaceae,Theophrastoideae
Thunbergioideae,2,26.09112,39.98038,26.09112,39.98038,11.22624,39.81212,27.74514,51.32353,Lamiales,Acanthaceae,Thunbergioideae
Tilioideae,2,14.07309,19.97239,14.07309,19.97239,4.72472,23.77673,12.15265,28.75212,Malvales,Malvaceae,Tilioideae
Tillandsioideae,2,14.53605,18.08553,14.53605,18.08553,7.22904,22.1916,11.60666,25.34146,Poales,Bromeliaceae,Tillandsioideae
Triceratieae,1,NA,35.31882,NA,35.31882,NA,NA,21.33186,53.96349,Cucurbitales,Cucurbitaceae,Triceratieae
Turneroideae,1,NA,41.82073,NA,41.82073,NA,NA,18.31065,62.81048,Malpighiales,Passifloraceae,Turneroideae
Urticeae,2,29.48081,44.76007,29.48081,44.76007,16.48913,43.86779,30.80711,58.1389,Rosales,Urticaceae,Urticeae
Uvularioideae,1,NA,32.4127,NA,32.4127,NA,NA,12.61661,52.94277,Liliales,Colchicaceae,Uvularioideae
Vaccinioideae,2,28.5473,37.02608,28.5473,37.02608,14.2206,43.90663,22.39487,53.84322,Ericales,Ericaceae,Vaccinioideae
Valerianoideae,1,NA,23.60463,NA,23.60463,NA,NA,13.68947,31.7064,Dipsacales,Caprifoliaceae,Valerianoideae
Vanilloideae,2,55.31748,79.96557,55.31748,79.96557,30.48813,79.99504,61.87878,97.83877,Asparagales,Orchidaceae,Vanilloideae
Verhuellioideae,1,NA,62.28794,NA,62.28794,NA,NA,44.07432,83.77705,Piperales,Piperaceae,Verhuellioideae
Veroniceae,1,NA,36.57087,NA,36.57087,NA,NA,21.83966,49.49385,Lamiales,Plantaginaceae,Veroniceae
Viticoideae,2,35.44679,44.32171,35.44679,44.32171,20.73334,48.00044,34.99182,53.72009,Lamiales,Lamiaceae,Viticoideae
Vivianiaceae,1,NA,65.45825,NA,65.45825,NA,NA,26.21744,99.97307,Geraniales,Francoaceae,Vivianiaceae
Voyrieae,1,NA,18.80849,NA,18.80849,NA,NA,8.5566,29.89581,Gentianales,Gentianaceae,Voyrieae
Wunderlichioideae,2,17.11824,18.80171,17.11824,18.80171,7.43829,24.50342,9.11439,26.0934,Asterales,Asteraceae,Wunderlichioideae
Xanthophylleae,1,NA,34.21236,NA,34.21236,NA,NA,6.02681,73.70108,Fabales,Polygalaceae,Xanthophylleae
Xanthorrhoeoideae,1,NA,38.77164,NA,38.77164,NA,NA,20.96549,59.68498,Asparagales,Asphodelaceae,Xanthorrhoeoideae
Zabelia,1,NA,31.01461,NA,31.01461,NA,NA,22.5049,38.3095,Dipsacales,Caprifoliaceae,Zabelia
Zamioculcadoideae,2,35.61159,45.50764,35.61159,45.50764,13.86249,55.82284,26.98698,64.05705,Alismatales,Araceae,Zamioculcadoideae
Zanonieae,1,NA,29.10836,NA,29.10836,NA,NA,15.25701,46.23803,Cucurbitales,Cucurbitaceae,Zanonieae
Zingibereae,1,NA,20.20156,NA,20.20156,NA,NA,7.54712,35.99573,Zingiberales,Zingiberaceae,Zingibereae
Zyppelioideae,2,28.6478,52.68146,28.6478,52.68146,10.67696,49.25469,36.75057,72.98962,Piperales,Piperaceae,Zyppelioideae
