,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Polycarpeae,2,46.79249,71.59087,32.34206,59.34375,15.13515,48.77509,45.44706,72.65595,Caryophyllales,Caryophyllaceae,Polycarpeae
Polycnemoideae,2,45.2084,68.93404,30.73759,53.58428,14.80002,47.59084,39.30867,65.46265,Caryophyllales,Amaranthaceae,Polycnemoideae
Polygaleae,1,NA,55.23318,NA,46.70069,NA,NA,20.29324,73.67968,Fabales,Polygalaceae,Polygaleae
Polygonoideae,1,NA,52.70969,NA,37.60646,NA,NA,17.8434,60.42628,Caryophyllales,Polygonaceae,Polygonoideae
Pooideae,2,50.7429,60.78256,35.43476,50.58713,15.43496,54.81382,29.67514,66.62149,Poales,Poaceae,Pooideae
Potalieae,1,NA,55.08784,NA,28.99524,NA,NA,17.17132,40.45338,Gentianales,Gentianaceae,Potalieae
Pothoideae,2,53.45627,65.05194,32.45835,47.63606,11.39632,53.06176,27.64622,66.93684,Alismatales,Araceae,Pothoideae
Premnoideae,2,77.50987,83.59277,30.101,37.24715,16.68302,41.46172,27.96774,45.8161,Lamiales,Lamiaceae,Premnoideae
Primuloideae,2,56.50342,64.79772,30.23022,41.78333,14.87538,48.89431,26.66059,58.80538,Ericales,Primulaceae,Primuloideae
Prostantheroideae,2,63.40624,85.5049,25.62458,39.78328,10.38817,39.02549,28.28415,50.12904,Lamiales,Lamiaceae,Prostantheroideae
Proteoideae,1,NA,56.65916,NA,31.32057,NA,NA,15.52679,49.16288,Proteales,Proteaceae,Proteoideae
Psiloxyloideae,2,30.50432,56.54673,18.55971,39.86325,5.54207,36.24476,20.38549,62.34576,Myrtales,Myrtaceae,Psiloxyloideae
Puelioideae,2,60.41187,69.33114,48.54927,72.68247,20.60007,72.59789,69.23791,76.93071,Poales,Poaceae,Puelioideae
Puyoideae,2,16.63876,16.92816,6.1437,7.33905,2.54981,9.83347,3.88376,11.18283,Poales,Bromeliaceae,Puyoideae
Pyroloideae,2,39.31428,89.84911,28.48584,59.79634,13.34084,45.55849,47.02913,73.86711,Ericales,Ericaceae,Pyroloideae
Quercoideae,1,NA,81.86526,NA,59.80783,NA,NA,37.83094,80.68446,Fagales,Fagaceae,Quercoideae
Quiinoideae,1,NA,75.8994,NA,36.71874,NA,NA,15.86827,57.74414,Malpighiales,Ochnaceae,Quiinoideae
Ranunculoideae,2,36.42045,65.26825,24.63583,45.30744,9.34273,46.50246,28.74694,62.0914,Ranunculales,Ranunculaceae,Ranunculoideae
Rauvolfioideae,2,69.71585,74.07764,31.95444,37.97189,15.06391,51.10318,23.3355,57.61306,Gentianales,Apocynaceae,Rauvolfioideae
Rehmannieae,2,75.33573,108.15006,27.08374,51.00089,8.86885,43.07393,43.91306,58.2346,Lamiales,Orobanchaceae,Rehmannieae
Rhinantheae,2,84.435,84.55682,28.68142,32.32882,17.65058,38.31676,22.98731,40.8911,Lamiales,Orobanchaceae,Rhinantheae
Rosoideae,2,75.07534,101.39287,41.74091,66.01046,22.3941,64.902,43.84046,91.90863,Rosales,Rosaceae,Rosoideae
Rubioideae,2,79.20708,101.74321,33.0228,57.81895,16.65763,52.48396,41.48861,76.51775,Gentianales,Rubiaceae,Rubioideae
Ruschioideae,2,58.21155,61.26394,27.2185,32.65785,12.73105,42.0273,17.71029,46.95023,Caryophyllales,Aizoaceae,Ruschioideae
Rutoideae,2,41.49203,47.30623,22.74546,30.55398,9.24511,36.30888,15.17588,43.04856,Sapindales,Rutaceae,Rutoideae
Saccifolieae,1,NA,88.51878,NA,58.62193,NA,NA,42.15721,71.67743,Gentianales,Gentianaceae,Saccifolieae
SagineaeSclerantheae,2,51.23574,54.71108,35.42248,43.36149,22.06942,48.62075,31.53903,56.12124,Caryophyllales,Caryophyllaceae,SagineaeSclerantheae
Salicoideae,3,61.96079,74.38275,33.43943,43.46389,18.69009,49.39616,27.59783,60.00738,Malpighiales,Salicaceae,Salicoideae
Salicornioideae,2,30.71192,42.56797,21.30567,33.70288,8.77764,33.63834,22.06261,44.49489,Caryophyllales,Amaranthaceae,Salicornioideae
Salsoloideae,2,39.35942,42.10137,27.71223,32.74721,13.96905,41.22264,20.42339,45.97842,Caryophyllales,Amaranthaceae,Salsoloideae
Samydoideae,1,NA,96.83414,NA,57.28397,NA,NA,39.51469,73.34776,Malpighiales,Salicaceae,Samydoideae
Sanangoideae,1,NA,91.89208,NA,39.89715,NA,NA,19.00904,61.83087,Lamiales,Gesneriaceae,Sanangoideae
Saniculoideae,2,53.60614,60.19654,22.44676,28.1554,10.94552,33.59174,18.28049,38.81537,Apiales,Apiaceae,Saniculoideae
Schizanthoideae,2,17.20836,71.73296,12.41707,57.13244,2.02692,26.29366,52.22033,64.51708,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,29.99706,60.49123,18.691,39.68603,6.90032,31.23198,28.55204,50.26683,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,62.1674,79.89586,26.61412,40.76446,10.45202,40.53674,25.86782,54.67992,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,86.33269,NA,34.31688,NA,NA,17.28387,49.55656,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,61.36374,73.82387,21.56866,30.94881,11.20586,31.60563,22.11211,38.82786,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,74.38275,NA,43.46389,NA,NA,27.59783,60.00738,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,50.08659,NA,33.79256,NA,NA,17.56423,52.06787,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,44.97268,82.74678,26.68185,52.01891,11.7372,44.09854,40.04181,64.42678,Caryophyllales,Aizoaceae,Sesuvioideae
Siphonochiloideae,1,NA,38.53142,NA,36.44516,NA,NA,20.39089,53.0692,Zingiberales,Zingiberaceae,Siphonochiloideae
Solanoideae,2,46.08024,46.61022,21.69255,23.38083,11.60177,33.51608,12.5228,34.5188,Solanales,Solanaceae,Solanoideae
Sperguleae,2,50.76502,54.71108,35.6844,43.36149,20.2203,50.10096,31.53903,56.12124,Caryophyllales,Caryophyllaceae,Sperguleae
Stackhousiaceae,1,NA,69.4781,NA,42.54328,NA,NA,19.44069,60.3417,Celastrales,Celastraceae,Stackhousiaceae
Sterculioideae,2,37.96589,50.182,12.72869,18.99614,5.85795,19.61025,12.69428,25.53262,Malvales,Malvaceae,Sterculioideae
Stifftioideae,2,37.44606,56.66623,12.39483,21.76389,3.66979,21.57853,12.87496,28.78548,Asterales,Asteraceae,Stifftioideae
Streptogyna,1,NA,66,NA,66.98018,NA,NA,66.0003,68.85473,Poales,Poaceae,Streptogyna
Suaedoideae,2,37.49406,42.56797,24.22368,33.70288,12.43435,36.98678,22.06261,44.49489,Caryophyllales,Amaranthaceae,Suaedoideae
Symmerioideae,1,NA,57.0695,NA,45.13844,NA,NA,24.21217,68.61924,Caryophyllales,Polygonaceae,Symmerioideae
Symphionematoideae,1,NA,67.20667,NA,44.90922,NA,NA,27.63854,66.52235,Proteales,Proteaceae,Symphionematoideae
Tectonoideae,2,57.97495,90.14263,21.94647,43.15732,7.44393,36.71277,34.61186,50.57258,Lamiales,Lamiaceae,Tectonoideae
Thalictroideae,2,22.42492,65.26825,17.64963,45.30744,6.29787,31.51315,28.74694,62.0914,Ranunculales,Ranunculaceae,Thalictroideae
Theophrastoideae,2,76.82258,83.77347,47.92166,59.28602,29.20795,67.23039,41.76822,77.34333,Ericales,Primulaceae,Theophrastoideae
Thunbergioideae,2,68.95442,91.07888,29.33522,43.40753,15.60567,43.51156,29.48082,56.77071,Lamiales,Acanthaceae,Thunbergioideae
Tilioideae,2,39.90762,48.90046,13.19894,18.69536,4.53341,20.25537,11.74106,25.44605,Malvales,Malvaceae,Tilioideae
Tillandsioideae,2,29.20554,32.03736,13.37406,16.80811,7.38673,19.344,11.31295,22.33173,Poales,Bromeliaceae,Tillandsioideae
Triceratieae,1,NA,58.16654,NA,33.08973,NA,NA,18.26469,48.00269,Cucurbitales,Cucurbitaceae,Triceratieae
Turneroideae,1,NA,78.08452,NA,41.9074,NA,NA,20.05471,61.31984,Malpighiales,Passifloraceae,Turneroideae
Urticeae,2,41.4591,55.63473,29.09276,43.11324,15.10854,41.02961,30.3228,54.83232,Rosales,Urticaceae,Urticeae
Uvularioideae,1,NA,51.45926,NA,37.42741,NA,NA,13.9398,60.46513,Liliales,Colchicaceae,Uvularioideae
Vaccinioideae,2,48.62163,55.66254,27.32558,36.54401,13.4459,42.51913,22.9343,51.20637,Ericales,Ericaceae,Vaccinioideae
Valerianoideae,1,NA,48.53033,NA,23.39714,NA,NA,15.05977,31.68597,Dipsacales,Caprifoliaceae,Valerianoideae
Vanilloideae,2,72.79402,89.81391,60.40874,84.9749,33.18319,83.45739,64.65401,104.16552,Asparagales,Orchidaceae,Vanilloideae
Verhuellioideae,1,NA,80.41564,NA,62.3135,NA,NA,42.66718,82.46101,Piperales,Piperaceae,Verhuellioideae
Veroniceae,1,NA,84.10133,NA,36.50535,NA,NA,20.34124,54.1561,Lamiales,Plantaginaceae,Veroniceae
Viticoideae,2,82.60141,91.84579,36.70358,45.07408,23.53682,47.50948,36.89661,52.49963,Lamiales,Lamiaceae,Viticoideae
Vivianiaceae,1,NA,117.45488,NA,72.34003,NA,NA,39.59509,103.23188,Geraniales,Francoaceae,Vivianiaceae
Voyrieae,1,NA,47.2152,NA,19.07025,NA,NA,8.53883,29.0829,Gentianales,Gentianaceae,Voyrieae
Wunderlichioideae,2,53.40573,55.39176,17.24615,19.35937,6.16082,25.52479,10.81269,27.42793,Asterales,Asteraceae,Wunderlichioideae
Xanthophylleae,1,NA,55.23318,NA,46.70069,NA,NA,20.29324,73.67968,Fabales,Polygalaceae,Xanthophylleae
Xanthorrhoeoideae,1,NA,80.78433,NA,42.11505,NA,NA,22.41987,59.65797,Asparagales,Asphodelaceae,Xanthorrhoeoideae
Zabelia,1,NA,53.18453,NA,30.64493,NA,NA,23.15139,38.16603,Dipsacales,Caprifoliaceae,Zabelia
Zamioculcadoideae,2,60.54153,67.20917,34.64021,44.24084,15.24469,55.52957,26.17506,62.01367,Alismatales,Araceae,Zamioculcadoideae
Zanonieae,1,NA,53.89437,NA,27.2343,NA,NA,12.48873,39.71258,Cucurbitales,Cucurbitaceae,Zanonieae
Zingibereae,1,NA,26.18695,NA,21.59025,NA,NA,7.59678,36.06033,Zingiberales,Zingiberaceae,Zingibereae
Zyppelioideae,2,48.26156,74.75092,30.22398,51.82228,14.98939,49.96619,33.21183,71.10153,Piperales,Piperaceae,Zyppelioideae
