,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Corispermoideae,2,39.68738,66.00808,26.6355,52.31699,5.87753,46.25379,35.69287,68.06487,Caryophyllales,Amaranthaceae,Corispermoideae
Corrigioleae,2,72.18438,83.1621,56.58087,83.39392,27.91796,80.89281,68.07,96.89448,Caryophyllales,Caryophyllaceae,Corrigioleae
Corymbioideae,1,NA,45.14753,NA,17.97508,NA,NA,11.26205,27.0311,Asterales,Asteraceae,Corymbioideae
Coryphoideae,2,NA,NA,NA,NA,NA,NA,NA,NA,Arecales,Arecaceae,Coryphoideae
Crassuloideae,1,NA,66.1826,NA,60.6369,NA,NA,37.65638,88.89016,Saxifragales,Crassulaceae,Crassuloideae
Cratoxyleae,1,NA,64.42932,NA,39.56943,NA,NA,21.46296,56.47301,Malpighiales,Hypericaceae,Cratoxyleae
Crocoideae,2,32.1282,45.52513,18.24397,30.48779,6.02982,31.69884,16.26897,44.3132,Asparagales,Iridaceae,Crocoideae
Crotonoideae,4,NA,NA,NA,NA,NA,NA,NA,NA,Malpighiales,Euphorbiaceae,Crotonoideae
CrotonoideaeII,2,36.07585,93.60384,20.29909,58.46306,3.81561,39.53067,48.5283,70.23941,Malpighiales,Euphorbiaceae,CrotonoideaeII
Cryptocaryeae,2,59.28798,102.90313,25.23834,56.21485,4.35891,46.64859,29.25011,87.08896,Laurales,Lauraceae,Cryptocaryeae
Cucurbitoideae,1,NA,48.69139,NA,24.46121,NA,NA,9.9033,41.87481,Cucurbitales,Cucurbitaceae,Cucurbitoideae
Cuscutoideae,1,NA,72.0759,NA,37.79747,NA,NA,21.53419,56.96352,Solanales,Convolvulaceae,Cuscutoideae
Cyanantheae,1,NA,69.85158,NA,49.24556,NA,NA,28.90466,71.23362,Asterales,Campanulaceae,Cyanantheae
Cymaroideae,1,NA,50.97144,NA,22.22934,NA,NA,12.92066,32.64137,Lamiales,Lamiaceae,Cymaroideae
Cymbarieae,2,71.05263,92.32325,30.47663,47.18381,17.09142,45.73354,39.09796,55.12445,Lamiales,Orobanchaceae,Cymbarieae
Cyperoideae,2,54.38137,62.0471,48.55444,61.59291,32.0547,70.46546,47.08957,77.88713,Poales,Cyperaceae,Cyperoideae
Cyphioideae,2,62.62485,75.05414,25.50177,52.99672,1.64134,52.28816,31.87788,75.31807,Asterales,Campanulaceae,Cyphioideae
Cyphocarpoideae,1,NA,88.4109,NA,74.74142,NA,NA,55.03179,93.30557,Asterales,Campanulaceae,Cyphocarpoideae
Cypripedioideae,2,40.68016,85.33625,38.35315,85.40089,15.78816,63.42805,69.48234,99.63481,Asparagales,Orchidaceae,Cypripedioideae
Danthonioideae,2,20.08158,42.97004,20.67999,42.29343,8.9509,34.05156,30.97246,52.60921,Poales,Poaceae,Danthonioideae
Delimoideae,1,NA,28.64504,NA,33.31406,NA,NA,10.70899,59.95384,Dilleniales,Dilleniaceae,Delimoideae
Detarioideae,2,33.9,94.52863,43.37948,79.41241,33.90021,60.0084,64.93689,93.60901,Fabales,Fabaceae,Detarioideae
Dialioideae,2,47.04131,93.62469,39.39955,80.92515,13.55501,61.58042,69.87563,91.55026,Fabales,Fabaceae,Dialioideae
Dichondroideae,1,NA,61.96248,NA,32.73684,NA,NA,13.97929,53.8337,Solanales,Convolvulaceae,Dichondroideae
Didymocarpoideae,2,94.47987,104.18265,52.2003,65.23989,37.78461,67.05308,51.37362,80.47948,Lamiales,Gesneriaceae,Didymocarpoideae
Diervilloideae,1,NA,76.08459,NA,59.75718,NA,NA,45.89978,77.77636,Dipsacales,Caprifoliaceae,Diervilloideae
Dillenioideae,1,NA,38.19455,NA,45.69637,NA,NA,23.3685,65.79436,Dilleniales,Dilleniaceae,Dillenioideae
Dioscoreoideae,1,NA,122.59179,NA,65.288,NA,NA,28.13171,90.2516,Dioscoreales,Dioscoreaceae,Dioscoreoideae
Dipsacoideae,1,NA,47.74576,NA,24.6563,NA,NA,12.18197,42.09683,Dipsacales,Caprifoliaceae,Dipsacoideae
Doliocarpoideae,1,NA,28.64504,NA,33.31406,NA,NA,10.70899,59.95384,Dilleniales,Dilleniaceae,Doliocarpoideae
Dombeyoideae,2,32.84525,57.28676,21.3893,52.28395,4.7689,46.3959,27.94281,67.29841,Malvales,Malvaceae,Dombeyoideae
Dryadoideae,2,28.74768,87.81332,18.43027,67.98068,2.96806,39.70417,48.10267,87.08928,Rosales,Rosaceae,Dryadoideae
Duckeodendroideae,1,NA,62.17899,NA,46.19354,NA,NA,27.16431,61.24324,Solanales,Solanaceae,Duckeodendroideae
Duparquetioideae,1,NA,100.07276,NA,87.71709,NA,NA,76.82505,97.97846,Fabales,Fabaceae,Duparquetioideae
Echinodoreae,1,NA,41.3269,NA,48.74901,NA,NA,23.03737,70.88265,Alismatales,Alismataceae,Echinodoreae
Ehrhartoideae,2,34.18273,66,41.79996,67.05425,30.44188,56.74982,66.00001,69.06362,Poales,Poaceae,Ehrhartoideae
Elatostemateae,2,51.88269,55.48759,42.75997,52.35499,25.49541,59.14838,35.56695,67.59966,Rosales,Urticaceae,Elatostemateae
Enkianthoideae,2,26.70066,116.56844,20.15508,93.49782,2.19427,50.69955,86.71692,100.85986,Ericales,Ericaceae,Enkianthoideae
Epacridoideae,2,56.46673,71.47201,41.27389,71.53024,5.07935,65.00837,67.67118,76.29176,Ericales,Ericaceae,Epacridoideae
Epidendroideae,2,59.25861,72.55092,47.45485,68.78607,25.15502,69.15066,47.99078,87.09521,Asparagales,Orchidaceae,Epidendroideae
Ericoideae,2,53.85438,79.54812,36.16844,66.86221,13.22782,62.74518,45.30936,83.05972,Ericales,Ericaceae,Ericoideae
Eriogonoideae,1,NA,48.12788,NA,31.73784,NA,NA,12.63931,54.9262,Caryophyllales,Polygonaceae,Eriogonoideae
Eryciboideae,1,NA,69.7182,NA,42.57661,NA,NA,20.9683,65.09707,Solanales,Convolvulaceae,Eryciboideae
Euphorbioideae,2,76.42034,86.28921,41.87136,48.49611,37.80013,49.67782,41.05486,58.24797,Malpighiales,Euphorbiaceae,Euphorbioideae
Exaceae,1,NA,72.28503,NA,52.46995,NA,NA,35.38324,69.90117,Gentianales,Gentianaceae,Exaceae
Exbucklandoideae,1,NA,117.91603,NA,94.09246,NA,NA,83.61999,108.59374,Saxifragales,Hamamelidaceae,Exbucklandoideae
Faboideae,2,67.0046,87.07157,60.41463,73.69289,56.00002,67.33105,63.70972,83.46756,Fabales,Fabaceae,Faboideae
Fagoideae,1,NA,85.76523,NA,65.05206,NA,NA,37.90072,95.70341,Fagales,Fagaceae,Fagoideae
Famatinanthoideae,1,NA,63.70205,NA,39.62141,NA,NA,27.96795,53.40366,Asterales,Asteraceae,Famatinanthoideae
Garcinieae,1,NA,42.58013,NA,53.06987,NA,NA,41.33515,70.02183,Malpighiales,Clusiaceae,Garcinieae
Gelonieae,1,NA,83.60884,NA,43.95112,NA,NA,33.46516,57.03351,Malpighiales,Euphorbiaceae,Gelonieae
Gentianeae,1,NA,45.07983,NA,22.24514,NA,NA,10.97374,33.61094,Gentianales,Gentianaceae,Gentianeae
Geosiridoideae,1,NA,64.85171,NA,48.95866,NA,NA,33.9344,64.07158,Asparagales,Iridaceae,Geosiridoideae
Geranieae,1,NA,83.27253,NA,69.79999,NA,NA,20.44997,103.59571,Geraniales,Geraniaceae,Geranieae
Gesnerioideae,2,89.30107,91.34308,44.7191,49.20992,24.98245,63.35246,29.94699,68.58352,Lamiales,Gesneriaceae,Gesnerioideae
Glaucidioideae,1,NA,97.37874,NA,84.28602,NA,NA,70.9337,97.68633,Ranunculales,Ranunculaceae,Glaucidioideae
Gochnatioideae,2,50.16374,55.13677,18.68601,24.15032,4.31644,30.2361,13.39134,35.50908,Asterales,Asteraceae,Gochnatioideae
Goetzeoideae,2,27.72461,62.17899,19.83464,46.19354,6.66494,31.74229,27.16431,61.24324,Solanales,Solanaceae,Goetzeoideae
Gomphogyneae,1,NA,60.92017,NA,44.2537,NA,NA,24.66065,62.65981,Cucurbitales,Cucurbitaceae,Gomphogyneae
Gratioleae,1,NA,109.63283,NA,61.59015,NA,NA,35.28691,81.26252,Lamiales,Plantaginaceae,Gratioleae
Grevilleoideae,1,NA,60.44294,NA,53.7316,NA,NA,20.82112,81.65606,Proteales,Proteaceae,Grevilleoideae
Grewioideae,2,52.23948,69.00661,35.71916,53.44645,17.05448,57.25242,32.20153,69.77413,Malvales,Malvaceae,Grewioideae
Greyiaceae,1,NA,117.98817,NA,74.14278,NA,NA,41.26532,111.54855,Geraniales,Francoaceae,Greyiaceae
Gymnarrhenoideae,1,NA,47.36292,NA,19.63031,NA,NA,13.02064,28.01391,Asterales,Asteraceae,Gymnarrhenoideae
Gymnostachydoideae,1,NA,133.48971,NA,123.35707,NA,NA,113.00479,131.47973,Alismatales,Araceae,Gymnostachydoideae
Hamamelidoideae,1,NA,117.91603,NA,94.09246,NA,NA,83.61999,108.59374,Saxifragales,Hamamelidaceae,Hamamelidoideae
Harrimanelloideae,1,NA,80.20668,NA,76.17689,NA,NA,70.57952,82.48239,Ericales,Ericaceae,Harrimanelloideae
Hecastocleidoideae,1,NA,57.63945,NA,29.75105,NA,NA,22.27228,38.19001,Asterales,Asteraceae,Hecastocleidoideae
Hechtioideae,2,20.71552,29.63729,11.95352,20.32105,3.21807,21.24044,11.32021,28.69363,Poales,Bromeliaceae,Hechtioideae
Helicteroideae,2,56.21402,63.36858,49.41604,65.24428,23.22359,66.96052,60.49003,71.04137,Malvales,Malvaceae,Helicteroideae
Helieae,1,NA,51.59997,NA,29.1447,NA,NA,16.69723,41.33181,Gentianales,Gentianaceae,Helieae
Hemerocallidoideae,1,NA,85.19045,NA,55.2641,NA,NA,41.77643,67.16639,Asparagales,Asphodelaceae,Hemerocallidoideae
Hemimerideae,1,NA,108.92121,NA,61.28111,NA,NA,40.47346,80.78529,Lamiales,Scrophulariaceae,Hemimerideae
Heptacodium,1,NA,71.07262,NA,51.60006,NA,NA,38.27401,66.29561,Dipsacales,Caprifoliaceae,Heptacodium
Hermae,1,NA,51.71918,NA,26.67455,NA,NA,10.50054,43.54782,Apiales,Apiaceae,Hermae
Hibbertioideae,1,NA,38.19455,NA,45.69637,NA,NA,23.3685,65.79436,Dilleniales,Dilleniaceae,Hibbertioideae
Humbertioideae,1,NA,88.42164,NA,68.8805,NA,NA,54.10784,85.44898,Solanales,Convolvulaceae,Humbertioideae
Hydnoroideae,1,NA,121.92549,NA,87.12319,NA,NA,72.11927,106.60025,Piperales,Aristolochiaceae,Hydnoroideae
Hydrastidoideae,1,NA,90.01214,NA,75.91267,NA,NA,62.28458,88.88984,Ranunculales,Ranunculaceae,Hydrastidoideae
Hydrocharitoideae,1,NA,63.23182,NA,66.29485,NA,NA,55.90756,83.31301,Alismatales,Hydrocharitaceae,Hydrocharitoideae
Hydrocotyloideae,1,NA,71.13901,NA,52.53721,NA,NA,41.26217,65.95534,Apiales,Araliaceae,Hydrocotyloideae
Hypericeae,1,NA,64.42932,NA,39.56943,NA,NA,21.46296,56.47301,Malpighiales,Hypericaceae,Hypericeae
Hypodaphnideae,1,NA,102.90313,NA,56.21485,NA,NA,29.25011,87.08896,Laurales,Lauraceae,Hypodaphnideae
Hypseocharis,1,NA,83.27253,NA,69.79999,NA,NA,20.44997,103.59571,Geraniales,Geraniaceae,Hypseocharis
Idiospermoideae,1,NA,99.1441,NA,101.98173,NA,NA,91.79919,113.86271,Laurales,Calycanthaceae,Idiospermoideae
Iridoideae,2,63.48297,79.68507,43.25911,66.42555,21.78818,63.33064,51.43179,84.14891,Asparagales,Iridaceae,Iridoideae
Isophysidoideae,1,NA,87.90751,NA,74.9067,NA,NA,59.05507,93.64881,Asparagales,Iridaceae,Isophysidoideae
Ixoroideae,2,71.49652,94.65429,52.02843,70.14327,41.20781,66.94398,56.61221,87.06787,Gentianales,Rubiaceae,Ixoroideae
Kalanchooideae,1,NA,48.62758,NA,36.96447,NA,NA,16.3985,59.99876,Saxifragales,Crassulaceae,Kalanchooideae
Klotzschieae,1,NA,51.71918,NA,26.67455,NA,NA,10.50054,43.54782,Apiales,Apiaceae,Klotzschieae
LAC,2,98.84794,101.74313,73.73741,80.37668,56.46367,92.30444,66.9991,94.36022,Gentianales,Rubiaceae,LAC
Lactoris,1,NA,132.50261,NA,104.50327,NA,NA,84.2298,124.09103,Piperales,Aristolochiaceae,Lactoris
Lamioideae,2,43.57394,50.97144,15.27569,22.22934,7.19212,24.92706,12.92066,32.64137,Lamiales,Lamiaceae,Lamioideae
Larreoideae,1,NA,93.21414,NA,59.62837,NA,NA,26.91256,88.58757,Zygophyllales,Zygophyllaceae,Larreoideae
Lasioideae,2,56.4279,119.61761,27.51024,83.88164,4.95852,58.10358,41.41236,125.13481,Alismatales,Araceae,Lasioideae
Laureae,2,26.26617,61.48764,12.60434,27.05729,1.76538,25.22997,11.41301,46.74286,Laurales,Lauraceae,Laureae
Lemnoideae,2,53.71914,126.62215,57.3583,128.60442,27.24464,90.42805,126.12227,131.40072,Alismatales,Araceae,Lemnoideae
Leucophylleae,1,NA,36.82876,NA,17.74194,NA,NA,2.51474,32.52227,Lamiales,Scrophulariaceae,Leucophylleae
Limoselleae,1,NA,82.00004,NA,33.11495,NA,NA,14.9785,49.09376,Lamiales,Scrophulariaceae,Limoselleae
Lindenbergieae,2,45.4407,95.67205,25.46192,51.25747,9.2236,40.344,43.7804,57.85034,Lamiales,Orobanchaceae,Lindenbergieae
Lindmanioideae,2,14.53375,37.14366,7.38258,30.38497,0.54515,19.40553,17.60608,46.8672,Poales,Bromeliaceae,Lindmanioideae
Linnaeoideae,1,NA,54.95562,NA,39.9654,NA,NA,34.07092,50.82322,Dipsacales,Caprifoliaceae,Linnaeoideae
Lobelioideae,2,76.62946,84.72399,53.13929,67.74893,31.87396,75.01543,48.54497,86.45398,Asterales,Campanulaceae,Lobelioideae
Lomandroideae,2,73.78614,82.55721,40.78178,51.27129,24.42407,55.15931,39.33166,64.78277,Asparagales,Asparagaceae,Lomandroideae
Mackinlayoideae,2,81.7331,84.83445,54.31236,63.09341,35.81321,69.21769,52.13708,74.92787,Apiales,Apiaceae,Mackinlayoideae
Maesoideae,2,70.54984,92.188,35.75647,75.4351,7.97322,72.72341,55.43808,99.68071,Ericales,Primulaceae,Maesoideae
Malesherbioideae,1,NA,86.79367,NA,66.33186,NA,NA,44.50875,91.73506,Malpighiales,Passifloraceae,Malesherbioideae
Malmeoideae,2,52.83497,68.53511,30.78797,50.82444,15.22734,47.46174,34.7371,70.0113,Magnoliales,Annonaceae,Malmeoideae
Malpighioideae,1,NA,39.08261,NA,37.61411,NA,NA,27.82147,51.07466,Malpighiales,Malpighiaceae,Malpighioideae
Malvatheca,3,52.28899,59.2,40.65261,60.9034,13.60765,59.44026,59.20009,64.40786,Malvales,Malvaceae,Malvatheca
Mapanioideae,2,37.66995,62.0471,32.40288,61.59291,9.55224,56.24679,47.08957,77.88713,Poales,Cyperaceae,Mapanioideae
Medusagynoideae,1,NA,77.5271,NA,47.38799,NA,NA,29.67748,65.80806,Malpighiales,Ochnaceae,Medusagynoideae
Melanthieae,1,NA,106.9775,NA,57.47761,NA,NA,27.50123,91.92083,Liliales,Melanthiaceae,Melanthieae
Melastomatoideae,2,43.57146,47.24737,39.2455,48.37773,15.10774,63.72001,24.6544,73.83726,Myrtales,Melastomataceae,Melastomatoideae
Menispermeae,1,NA,79.23681,NA,83.0064,NA,NA,69.09876,102.36359,Ranunculales,Menispermaceae,Menispermeae
Mesembryanthemoideae,2,13.31044,62.05426,10.32583,43.70941,1.33414,22.74962,24.02422,63.15429,Caryophyllales,Aizoaceae,Mesembryanthemoideae
Mezilaurus,2,NA,NA,NA,NA,NA,NA,NA,NA,Laurales,Lauraceae,Mezilaurus
Micrairoideae,2,30.8306,43.80879,22.65144,41.70939,7.58045,36.87404,28.45767,54.39111,Poales,Poaceae,Micrairoideae
Mimosoideae,2,36.13643,70.69884,30.6235,58.32223,17.0754,45.58526,48.50768,70.18069,Fabales,Fabaceae,Mimosoideae
Monotropoideae,2,89.81079,93.97623,53.55259,66.59104,32.04388,75.0103,49.54569,85.6392,Ericales,Ericaceae,Monotropoideae
Monsteroideae,2,93.40326,123,59.28629,123.82991,20.14413,106.906,123.00003,125.26777,Alismatales,Araceae,Monsteroideae
Morinoideae,1,NA,53.6687,NA,35.98003,NA,NA,25.10542,49.58114,Dipsacales,Caprifoliaceae,Morinoideae
MorkillioideaeTribuloideae,1,NA,93.21414,NA,59.62837,NA,NA,26.91256,88.58757,Zygophyllales,Zygophyllaceae,MorkillioideaeTribuloideae
Mutisioideae,2,56.29816,58.16615,27.12673,30.88643,16.87393,38.00124,23.5606,39.44114,Asterales,Asteraceae,Mutisioideae
Myoporeae,1,NA,36.82876,NA,17.74194,NA,NA,2.51474,32.52227,Lamiales,Scrophulariaceae,Myoporeae
Myrsinoideae,2,62.84537,65.74375,35.88321,43.00244,19.0145,51.82924,23.75332,58.11377,Ericales,Primulaceae,Myrsinoideae
Myrtoideae,2,56.19474,68.02123,63.30037,73.07082,56.00028,75.99355,58.27367,88.59021,Myrtales,Myrtaceae,Myrtoideae
Myxopyreae,1,NA,81.59925,NA,48.04634,NA,NA,31.89129,67.60087,Lamiales,Oleaceae,Myxopyreae
Nandinoideae,1,NA,80.102,NA,50.99241,NA,NA,27.78464,75.30311,Ranunculales,Berberidaceae,Nandinoideae
Navioideae,2,19.8152,28.63907,10.25925,18.39388,2.48851,18.67581,10.47127,26.47747,Poales,Bromeliaceae,Navioideae
Nelsonioideae,2,86.45438,102.84854,42.73507,60.9015,24.90985,61.02468,51.54454,70.50292,Lamiales,Acanthaceae,Nelsonioideae
Nemacladoideae,2,73.60653,75.05414,43.64055,52.99672,19.67735,66.61284,31.87788,75.31807,Asterales,Campanulaceae,Nemacladoideae
Nepetoideae,2,53.49728,95.1499,38.25854,58.01499,27.84662,51.06316,48.13211,65.62152,Lamiales,Lamiaceae,Nepetoideae
Nicotianoideae,2,42.92824,46.21541,24.4662,28.10218,11.46248,36.04792,15.46051,39.70972,Solanales,Solanaceae,Nicotianoideae
Nivenioideae,2,32.26289,45.52513,18.39003,30.48779,6.00184,32.18378,16.26897,44.3132,Asparagales,Iridaceae,Nivenioideae
Nolinoideae,2,71.3737,77.48838,32.26242,43.16758,12.57235,50.66446,28.46512,58.78035,Asparagales,Asparagaceae,Nolinoideae
Nypoideae,1,NA,80.78212,NA,83.40294,NA,NA,71.20941,98.64821,Arecales,Arecaceae,Nypoideae
Ochnoideae,1,NA,75.38173,NA,41.44598,NA,NA,23.34505,57.75145,Malpighiales,Ochnaceae,Ochnoideae
Oleeae,2,59.64681,81.59925,36.45962,48.04634,27.82009,54.46818,31.89129,67.60087,Lamiales,Oleaceae,Oleeae
Olisbeoideae,2,11.17206,47.24737,18.18493,48.37773,5.04577,38.49788,24.6544,73.83726,Myrtales,Melastomataceae,Olisbeoideae
Orchidoideae,2,56.28902,72.55092,46.65569,68.78607,22.70676,70.56963,47.99078,87.09521,Asparagales,Orchidaceae,Orchidoideae
Orobancheae,2,76.00358,89.04386,24.12428,40.7053,10.62623,40.92725,29.57393,49.84418,Lamiales,Orobanchaceae,Orobancheae
Orontioideae,2,56.11591,133.48971,33.89775,123.35707,5.51137,72.56704,113.00479,131.47973,Alismatales,Araceae,Orontioideae
Pachygoneae,1,NA,60,NA,66.12794,NA,NA,60.00033,76.63036,Ranunculales,Menispermaceae,Pachygoneae
Panicoideae,2,34.41379,48.36982,29.64531,54.89269,4.90242,54.88736,44.61752,64.65463,Poales,Poaceae,Panicoideae
Parideae,1,NA,106.9775,NA,57.47761,NA,NA,27.50123,91.92083,Liliales,Melanthiaceae,Parideae
Parnassioideae,1,NA,94.20072,NA,79.41487,NA,NA,54.84975,99.45968,Celastrales,Celastraceae,Parnassioideae
Paronychieae,2,65.69719,76.10294,55.69444,74.26901,32.91418,81.98434,58.65285,89.73152,Caryophyllales,Caryophyllaceae,Paronychieae
Patersonioideae,1,NA,71.3599,NA,56.93025,NA,NA,41.15972,72.1992,Asparagales,Iridaceae,Patersonioideae
Pedicularidae,2,54.70685,84.05348,22.71397,36.45998,12.09416,33.62235,25.33904,45.41217,Lamiales,Orobanchaceae,Pedicularidae
Peronematoideae,2,76.67671,76.88552,35.9083,39.13337,24.00253,47.96476,27.9963,50.05996,Lamiales,Lamiaceae,Peronematoideae
Persoonioideae,1,NA,65.47194,NA,61.99268,NA,NA,24.04629,85.51948,Proteales,Proteaceae,Persoonioideae
Pertyoideae,2,27.04666,54.82256,12.24835,26.17021,3.2054,22.41523,19.10288,34.07289,Asterales,Asteraceae,Pertyoideae
Petunioideae,2,48.40365,59.40738,29.03419,42.82769,14.48647,42.82171,33.15883,52.74203,Solanales,Solanaceae,Petunioideae
Pharoideae,2,17.97925,78.55426,14.04217,77.59202,3.75327,28.37812,72.19485,82.47244,Poales,Poaceae,Pharoideae
Phyllanthoideae,2,86.52513,111.29326,48.03436,72.76344,33.9011,62.60704,46.84332,94.99295,Malpighiales,Phyllanthaceae,Phyllanthoideae
Phytolaccoideae,1,NA,72.1,NA,74.20573,NA,NA,72.10011,77.93814,Caryophyllales,Phytolaccaceae,Phytolaccoideae
Piperoideae,2,47.66726,64.04212,36.99284,57.1005,21.37991,55.46121,36.66627,84.06042,Piperales,Piperaceae,Piperoideae
Pitcairnioideae,2,16.30536,22.82385,8.61347,13.82575,2.66989,15.0508,7.36018,20.85618,Poales,Bromeliaceae,Pitcairnioideae
Plantagineae,1,NA,84.54671,NA,42.10883,NA,NA,25.44662,62.59393,Lamiales,Plantaginaceae,Plantagineae
Plassifloroideae,1,NA,76.73285,NA,51.20134,NA,NA,25.76356,75.03225,Malpighiales,Passifloraceae,Plassifloroideae
Platysace,1,NA,85.48575,NA,65.30857,NA,NA,55.20058,77.36985,Apiales,Apiaceae,Platysace
Podophylloideae,1,NA,80.102,NA,50.99241,NA,NA,27.78464,75.30311,Ranunculales,Berberidaceae,Podophylloideae
Polycarpeae,2,47.2144,71.94687,37.06028,65.77066,17.81255,57.76748,49.47934,82.81531,Caryophyllales,Caryophyllaceae,Polycarpeae
Polycnemoideae,2,44.66581,69.08484,33.73265,60.94527,17.83635,54.28901,42.89083,75.67319,Caryophyllales,Amaranthaceae,Polycnemoideae
Polygaleae,1,NA,56.55217,NA,70.78377,NA,NA,56.00082,88.15324,Fabales,Polygalaceae,Polygaleae
Polygonoideae,1,NA,52.18937,NA,40.53075,NA,NA,19.61429,61.60757,Caryophyllales,Polygonaceae,Polygonoideae
Pooideae,2,50.72743,60.51287,38.23492,55.25677,15.83495,57.83846,38.80917,66.98617,Poales,Poaceae,Pooideae
Potalieae,1,NA,54.77496,NA,34.40014,NA,NA,20.93677,47.82518,Gentianales,Gentianaceae,Potalieae
Pothoideae,2,105.76792,123,79.60014,123.82991,29.29999,120.0074,123.00003,125.26777,Alismatales,Araceae,Pothoideae
Premnoideae,2,77.02498,83.40192,33.34576,42.04665,16.41159,48.34666,30.70036,53.50512,Lamiales,Lamiaceae,Premnoideae
Primuloideae,2,57.55007,65.74375,30.77668,43.00244,10.18943,49.03827,23.75332,58.11377,Ericales,Primulaceae,Primuloideae
Prostantheroideae,2,64.20275,85.03843,29.34441,46.01024,11.16875,48.41741,30.88202,59.34637,Lamiales,Lamiaceae,Prostantheroideae
Proteoideae,1,NA,60.44294,NA,53.7316,NA,NA,20.82112,81.65606,Proteales,Proteaceae,Proteoideae
Psiloxyloideae,2,34.6218,68.02123,35.0765,73.07082,7.92968,60.94901,58.27367,88.59021,Myrtales,Myrtaceae,Psiloxyloideae
Puelioideae,2,61.61511,69.22419,46.52216,73.00442,16.99419,70.2892,69.0069,77.38074,Poales,Poaceae,Puelioideae
Puyoideae,2,16.64162,16.84416,7.71387,9.28401,2.95133,13.53415,4.47163,15.43447,Poales,Bromeliaceae,Puyoideae
Pyroloideae,2,43.19723,98.36321,34.76044,78.33154,12.05171,61.24595,64.47763,91.09877,Ericales,Ericaceae,Pyroloideae
Quercoideae,1,NA,85.76523,NA,65.05206,NA,NA,37.90072,95.70341,Fagales,Fagaceae,Quercoideae
Quiinoideae,1,NA,75.38173,NA,41.44598,NA,NA,23.34505,57.75145,Malpighiales,Ochnaceae,Quiinoideae
Ranunculoideae,2,38.34433,64.39412,31.34408,51.99567,11.01458,45.61529,31.54259,69.08744,Ranunculales,Ranunculaceae,Ranunculoideae
Rauvolfioideae,2,69.12561,73.59743,37.55688,45.54356,20.66088,54.70343,31.23734,60.64955,Gentianales,Apocynaceae,Rauvolfioideae
Rehmannieae,2,74.17454,107.49867,33.05682,56.95578,12.3796,52.61748,50.9244,63.00485,Lamiales,Orobanchaceae,Rehmannieae
Rhinantheae,2,83.91406,84.05348,31.87226,36.45998,20.82374,42.68439,25.33904,45.41217,Lamiales,Orobanchaceae,Rhinantheae
Rosoideae,2,74.05511,99.76346,58.07134,84.53898,34.65846,84.55021,62.80774,107.24194,Rosales,Rosaceae,Rosoideae
Rubioideae,2,79.33119,101.16076,54.94953,78.06662,35.47644,75.89452,65.54668,93.30056,Gentianales,Rubiaceae,Rubioideae
Ruschioideae,2,58.73005,62.05426,36.40694,43.70941,18.41247,55.72871,24.02422,63.15429,Caryophyllales,Aizoaceae,Ruschioideae
Rutoideae,2,58.54646,66,50.35913,69.55041,28.34202,67.56888,66.00016,76.65006,Sapindales,Rutaceae,Rutoideae
Saccifolieae,1,NA,89.00418,NA,67.31315,NA,NA,49.11835,84.22891,Gentianales,Gentianaceae,Saccifolieae
SagineaeSclerantheae,2,51.87309,55.10095,36.74433,45.78464,23.62301,51.1428,31.46739,59.97839,Caryophyllales,Caryophyllaceae,SagineaeSclerantheae
Salicoideae,3,72.71573,83.44224,62.14127,69.55638,52.7856,71.73586,59.09135,81.58417,Malpighiales,Salicaceae,Salicoideae
Salicornioideae,2,30.58837,42.95394,24.68928,39.792,10.11596,38.74151,23.83281,53.22617,Caryophyllales,Amaranthaceae,Salicornioideae
Salsoloideae,2,39.44116,42.21058,33.78201,39.78112,18.28702,51.27629,22.20072,55.36669,Caryophyllales,Amaranthaceae,Salsoloideae
Samydoideae,1,NA,101.4627,NA,78.33132,NA,NA,64.59667,91.13325,Malpighiales,Salicaceae,Samydoideae
Sanangoideae,1,NA,91.34308,NA,49.20992,NA,NA,29.94699,68.58352,Lamiales,Gesneriaceae,Sanangoideae
Saniculoideae,2,53.49308,60.09443,29.26714,37.09515,13.92338,45.55535,24.12525,51.91976,Apiales,Apiaceae,Saniculoideae
Schizanthoideae,2,17.75347,70.29821,15.78888,60.46478,2.6185,32.73592,52.22091,75.37783,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,28.60392,60.03461,23.12045,44.85687,9.27569,37.16985,34.7038,54.22191,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,60.89492,79.53304,32.47393,48.26228,16.0214,47.06914,33.96706,60.11042,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,86.07271,NA,38.59614,NA,NA,17.73723,56.12548,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,60.89772,73.18242,23.95814,34.92158,10.77206,36.51661,24.0721,46.56791,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,83.44224,NA,69.55638,NA,NA,59.09135,81.58417,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,48.62758,NA,36.96447,NA,NA,16.3985,59.99876,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,43.12635,84.15124,36.00648,74.14105,13.44657,60.07276,59.50353,85.77552,Caryophyllales,Aizoaceae,Sesuvioideae
