,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Orchidoideae,2,94.45836,121.95544,50.65596,79.4874,29.6912,70.51171,59.72795,105.64028,Asparagales,Orchidaceae,Orchidoideae
Orobancheae,2,116.95046,137.65525,39.8108,52.86371,23.93066,59.39214,39.12532,67.05896,Lamiales,Orobanchaceae,Orobancheae
Orontioideae,2,70.29181,182.82619,52.54012,153.50837,18.25103,98.09676,122.45437,185.03262,Alismatales,Araceae,Orontioideae
Pachygoneae,1,NA,74.70931,NA,78.30154,NA,NA,60.00466,133.01751,Ranunculales,Menispermaceae,Pachygoneae
Panicoideae,2,37.76036,52.06169,35.19878,62.92258,13.57406,56.38456,50.36945,72.88517,Poales,Poaceae,Panicoideae
Parideae,1,NA,157.69546,NA,98.02315,NA,NA,58.48217,139.86242,Liliales,Melanthiaceae,Parideae
Parnassioideae,1,NA,149.9448,NA,106.44825,NA,NA,86.75371,130.52629,Celastrales,Celastraceae,Parnassioideae
Paronychieae,2,102.96943,119.83472,71.60897,101.83518,35.64637,101.61831,82.47881,121.29687,Caryophyllales,Caryophyllaceae,Paronychieae
Patersonioideae,1,NA,103.22292,NA,76.20064,NA,NA,56.60177,94.9939,Asparagales,Iridaceae,Patersonioideae
Pedicularidae,2,84.09227,128.03271,31.74228,46.63376,17.55135,56.10776,33.36779,63.32473,Lamiales,Orobanchaceae,Pedicularidae
Peronematoideae,2,113.49397,113.84971,44.51559,48.52642,30.81182,57.95822,38.62454,61.11662,Lamiales,Lamiaceae,Peronematoideae
Persoonioideae,1,NA,98.084,NA,69.84461,NA,NA,30.18258,100.39642,Proteales,Proteaceae,Persoonioideae
Pertyoideae,2,35.8098,67.40579,15.0776,31.64161,3.94828,28.40516,24.13868,38.89717,Asterales,Asteraceae,Pertyoideae
Petunioideae,2,54.53701,67.64929,33.58043,49.5411,17.03313,49.55023,34.08045,63.74245,Solanales,Solanaceae,Petunioideae
Pharoideae,2,20.19041,86.0971,17.25837,90.7783,3.95051,40.90472,82.48002,101.07222,Poales,Poaceae,Pharoideae
Phyllanthoideae,2,130.52958,170.50781,71.12818,101.27416,34.55478,110.34172,74.08929,134.47593,Malpighiales,Phyllanthaceae,Phyllanthoideae
Phytolaccoideae,1,NA,97.31877,NA,76.94374,NA,NA,72.10102,85.70726,Caryophyllales,Phytolaccaceae,Phytolaccoideae
Piperoideae,2,72.95496,101.83979,57.19198,87.33751,28.62919,85.13086,62.2685,112.83111,Piperales,Piperaceae,Piperoideae
Pitcairnioideae,2,14.47886,20.2658,11.79718,19.40223,4.20161,20.24811,11.21788,27.86917,Poales,Bromeliaceae,Pitcairnioideae
Plantagineae,1,NA,133.0888,NA,58.2969,NA,NA,38.41773,78.67154,Lamiales,Plantaginaceae,Plantagineae
Plassifloroideae,1,NA,116.04402,NA,54.03946,NA,NA,38.70304,69.25829,Malpighiales,Passifloraceae,Plassifloroideae
Platysace,1,NA,135.49839,NA,77.23206,NA,NA,63.39798,88.54276,Apiales,Apiaceae,Platysace
Podophylloideae,1,NA,126.56666,NA,64.47399,NA,NA,40.14455,107.70424,Ranunculales,Berberidaceae,Podophylloideae
Polycarpeae,2,73.37718,113.945,57.46459,91.06309,32.8108,89.63972,73.69707,107.67902,Caryophyllales,Caryophyllaceae,Polycarpeae
Polycnemoideae,2,66.12398,102.50548,48.49141,81.95975,23.08945,79.59103,59.31459,103.43682,Caryophyllales,Amaranthaceae,Polycnemoideae
Polygaleae,1,NA,77.54077,NA,74.32072,NA,NA,56.09643,97.93872,Fabales,Polygalaceae,Polygaleae
Polygonoideae,1,NA,78.6429,NA,56.29981,NA,NA,24.40933,80.07096,Caryophyllales,Polygonaceae,Polygonoideae
Pooideae,2,51.70476,61.38829,44.81931,59.47085,29.17267,59.56687,44.50774,72.25311,Poales,Poaceae,Pooideae
Potalieae,1,NA,85.48691,NA,44.91495,NA,NA,24.23474,66.49641,Gentianales,Gentianaceae,Potalieae
Pothoideae,2,102.65729,123,89.21828,127.71506,44.66224,123.03898,123.00089,136.11301,Alismatales,Araceae,Pothoideae
Premnoideae,2,113.63171,122.93499,43.24503,53.31141,24.14976,59.9141,41.36195,66.62439,Lamiales,Lamiaceae,Premnoideae
Primuloideae,2,97.94414,110.99054,48.70668,65.85617,25.83088,77.80543,45.21964,90.19484,Ericales,Primulaceae,Primuloideae
Prostantheroideae,2,93.26715,125.40825,35.86058,57.67288,14.05588,57.01376,40.59582,70.61257,Lamiales,Lamiaceae,Prostantheroideae
Proteoideae,1,NA,92.50256,NA,58.71566,NA,NA,31.61559,82.51685,Proteales,Proteaceae,Proteoideae
Psiloxyloideae,2,45.06914,86.33856,33.03598,82.9379,5.21893,64.95405,60.90003,107.72586,Myrtales,Myrtaceae,Psiloxyloideae
Puelioideae,2,61.1726,71.03166,53.54285,79.26521,18.51042,77.68135,73.01514,89.24558,Poales,Poaceae,Puelioideae
Puyoideae,2,14.32803,14.51477,11.05117,13.35418,3.89395,19.58668,7.12175,21.17386,Poales,Bromeliaceae,Puyoideae
Pyroloideae,2,66.25191,150.95316,49.12295,94.66041,26.14886,77.85326,77.26349,112.68528,Ericales,Ericaceae,Pyroloideae
Quercoideae,1,NA,108.20822,NA,87.03615,NA,NA,47.63805,120.84024,Fagales,Fagaceae,Quercoideae
Quiinoideae,1,NA,113.56356,NA,51.48149,NA,NA,19.7616,85.19196,Malpighiales,Ochnaceae,Quiinoideae
Ranunculoideae,2,62.81002,105.39789,38.55453,76.35972,13.45372,58.74911,52.08156,106.22837,Ranunculales,Ranunculaceae,Ranunculoideae
Rauvolfioideae,2,98.81399,105.34952,34.53489,42.23845,21.01257,53.53972,25.7207,60.5477,Gentianales,Apocynaceae,Rauvolfioideae
Rehmannieae,2,111.22416,163.72516,39.31594,73.61363,16.04272,67.88122,62.57758,84.20177,Lamiales,Orobanchaceae,Rehmannieae
Rhinantheae,2,127.84319,128.03271,40.90699,46.63376,27.82529,62.9355,33.36779,63.32473,Lamiales,Orobanchaceae,Rhinantheae
Rosoideae,2,107.98451,146.6031,66.21638,98.31659,43.33275,89.61332,66.66358,128.93813,Rosales,Rosaceae,Rosoideae
Rubioideae,2,116.66431,151.27815,58.65715,91.74072,33.67625,85.38968,71.38768,113.80049,Gentianales,Rubiaceae,Rubioideae
Ruschioideae,2,80.55974,84.7351,49.46148,56.778,27.68438,75.31736,34.65904,80.65725,Caryophyllales,Aizoaceae,Ruschioideae
Rutoideae,2,68.99622,77.61364,55.87337,72.36522,34.6128,73.29854,66.00014,85.1625,Sapindales,Rutaceae,Rutoideae
Saccifolieae,1,NA,135.96731,NA,88.70269,NA,NA,64.11894,106.77487,Gentianales,Gentianaceae,Saccifolieae
SagineaeSclerantheae,2,86.05573,91.86467,48.43224,62.71829,29.66742,66.22084,45.12816,78.06111,Caryophyllales,Caryophyllaceae,SagineaeSclerantheae
Salicoideae,3,86.35596,104.50003,74.69133,85.56018,56.65508,93.98245,67.19679,105.57154,Malpighiales,Salicaceae,Salicoideae
Salicornioideae,2,47.63787,65.39589,27.49996,50.98692,12.27972,47.69638,32.12993,72.72415,Caryophyllales,Amaranthaceae,Salicornioideae
Salsoloideae,2,58.59016,62.92158,47.26384,54.30044,29.44306,64.22773,40.38105,69.00555,Caryophyllales,Amaranthaceae,Salsoloideae
Samydoideae,1,NA,137.93843,NA,100.10647,NA,NA,80.91787,120.27737,Malpighiales,Salicaceae,Samydoideae
Sanangoideae,1,NA,140.12499,NA,57.62573,NA,NA,31.21613,87.75268,Lamiales,Gesneriaceae,Sanangoideae
Saniculoideae,2,82.83915,93.31024,34.99159,44.51253,16.24862,53.27316,26.35013,62.86769,Apiales,Apiaceae,Saniculoideae
Schizanthoideae,2,22.25943,84.15585,16.56707,68.55189,5.47194,30.78128,53.30448,85.52362,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,33.20182,68.63018,25.22803,51.87142,8.85151,40.50899,37.46126,68.19991,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,83.28275,107.77435,42.80592,63.06265,19.95693,64.43278,45.32693,79.67128,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,125.36125,NA,49.85731,NA,NA,32.73181,70.79026,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,91.13178,109.07451,31.4835,43.6346,19.23999,43.11897,32.94415,54.69722,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,104.50003,NA,85.56018,NA,NA,67.19679,105.57154,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,76.26437,NA,37.68638,NA,NA,19.78043,54.4972,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,58.63196,115.20432,45.62263,87.05204,16.09129,71.9873,72.19545,102.20152,Caryophyllales,Aizoaceae,Sesuvioideae
Siphonochiloideae,1,NA,55.05465,NA,51.46955,NA,NA,31.60097,71.62959,Zingiberales,Zingiberaceae,Siphonochiloideae
Solanoideae,2,48.08675,48.75022,28.80088,31.42165,17.56901,44.71496,20.29879,47.15235,Solanales,Solanaceae,Solanoideae
Sperguleae,2,85.67559,91.86467,51.51469,62.71829,32.65167,70.92634,45.12816,78.06111,Caryophyllales,Caryophyllaceae,Sperguleae
Stackhousiaceae,1,NA,116.43863,NA,71.26868,NA,NA,42.9129,97.94371,Celastrales,Celastraceae,Stackhousiaceae
Sterculioideae,2,43.18124,59.2,32.7237,61.07878,11.9562,54.04555,59.2001,64.24385,Malvales,Malvaceae,Sterculioideae
Stifftioideae,2,44.00633,66.05447,19.35021,34.24955,5.26792,35.1408,21.60474,46.31047,Asterales,Asteraceae,Stifftioideae
Streptogyna,1,NA,66,NA,68.5757,NA,NA,66.00065,73.06139,Poales,Poaceae,Streptogyna
Suaedoideae,2,57.27785,65.39589,38.42922,50.98692,19.81608,60.02163,32.12993,72.72415,Caryophyllales,Amaranthaceae,Suaedoideae
Symmerioideae,1,NA,86.38886,NA,68.68684,NA,NA,37.53005,94.76099,Caryophyllales,Polygonaceae,Symmerioideae
Symphionematoideae,1,NA,105.74947,NA,80.75603,NA,NA,61.99483,108.3037,Proteales,Proteaceae,Symphionematoideae
Tectonoideae,2,83.27463,132.20219,32.97986,62.84302,14.68752,55.1736,53.29309,73.26671,Lamiales,Lamiaceae,Tectonoideae
Thalictroideae,2,40.717,105.39789,33.1894,76.35972,18.9966,50.2574,52.08156,106.22837,Ranunculales,Ranunculaceae,Thalictroideae
Theophrastoideae,2,128.92167,139.7768,72.5213,87.46786,47.83762,99.06404,64.98661,112.70484,Ericales,Primulaceae,Theophrastoideae
Thunbergioideae,2,111.4027,145.20466,41.09891,63.719,17.22685,60.74265,44.98979,79.07031,Lamiales,Acanthaceae,Thunbergioideae
Tilioideae,2,45.55939,56.82933,33.36417,51.24165,9.49304,55.69224,27.11223,65.26182,Malvales,Malvaceae,Tilioideae
Tillandsioideae,2,26.46435,29.41117,24.73598,30.53595,14.23091,35.9232,22.78057,40.2586,Poales,Bromeliaceae,Tillandsioideae
Triceratieae,1,NA,55.17283,NA,45.31127,NA,NA,24.47822,71.33529,Cucurbitales,Cucurbitaceae,Triceratieae
Turneroideae,1,NA,116.04402,NA,54.03946,NA,NA,38.70304,69.25829,Malpighiales,Passifloraceae,Turneroideae
Urticeae,2,67.00421,91.28161,43.03218,63.88975,28.86771,58.6874,47.47314,89.33842,Rosales,Urticaceae,Urticeae
Uvularioideae,1,NA,76.62988,NA,60.71131,NA,NA,36.96178,84.60278,Liliales,Colchicaceae,Uvularioideae
Vaccinioideae,2,84.83442,95.79702,69.98074,77.08851,66.0019,76.41567,69.17954,87.3773,Ericales,Ericaceae,Vaccinioideae
Valerianoideae,1,NA,69.78301,NA,22.0664,NA,NA,13.94003,37.86728,Dipsacales,Caprifoliaceae,Valerianoideae
Vanilloideae,2,120.56639,148.55655,87.23646,118.94218,58.65137,125.87151,96.26995,137.60763,Asparagales,Orchidaceae,Vanilloideae
Verhuellioideae,1,NA,109.33234,NA,101.19481,NA,NA,74.65046,125.39839,Piperales,Piperaceae,Verhuellioideae
Veroniceae,1,NA,133.0888,NA,58.2969,NA,NA,38.41773,78.67154,Lamiales,Plantaginaceae,Veroniceae
Viticoideae,2,120.31457,134.7159,51.18022,66.06727,28.64683,69.94383,56.22828,75.0622,Lamiales,Lamiaceae,Viticoideae
Vivianiaceae,1,NA,186.08095,NA,127.02855,NA,NA,85.97284,165.43071,Geraniales,Francoaceae,Vivianiaceae
Voyrieae,1,NA,73.16778,NA,29.23025,NA,NA,11.73422,49.50455,Gentianales,Gentianaceae,Voyrieae
Wunderlichioideae,2,60.06088,63.01968,25.89477,29.4587,13.3807,42.92734,15.81134,43.95752,Asterales,Asteraceae,Wunderlichioideae
Xanthophylleae,1,NA,77.54077,NA,74.32072,NA,NA,56.09643,97.93872,Fabales,Polygalaceae,Xanthophylleae
Xanthorrhoeoideae,1,NA,110.85633,NA,54.98102,NA,NA,38.85467,76.17292,Asparagales,Asphodelaceae,Xanthorrhoeoideae
Zabelia,1,NA,76.34078,NA,32.56548,NA,NA,19.70491,46.31766,Dipsacales,Caprifoliaceae,Zabelia
Zamioculcadoideae,2,103.62266,115.27616,65.47525,83.46364,27.05894,102.88517,38.53956,124.52867,Alismatales,Araceae,Zamioculcadoideae
Zanonieae,1,NA,50.69404,NA,36.82055,NA,NA,17.77956,63.13358,Cucurbitales,Cucurbitaceae,Zanonieae
Zingibereae,1,NA,38.24997,NA,29.88059,NA,NA,12.47629,55.24768,Zingiberales,Zingiberaceae,Zingibereae
Zyppelioideae,2,67.20693,101.83979,48.50174,87.33751,20.53935,74.13631,62.2685,112.83111,Piperales,Piperaceae,Zyppelioideae
