,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Ehrhartoideae,2,34.94309,66,44.22077,67.80327,30.44009,58.66908,66.00016,71.45888,Poales,Poaceae,Ehrhartoideae
Elatostemateae,2,52.2226,55.75492,33.00394,43.54893,17.1867,46.31567,28.16274,58.04878,Rosales,Urticaceae,Elatostemateae
Enkianthoideae,2,27.11772,118.26026,17.38907,92.81834,4.10007,34.58607,83.96463,103.2839,Ericales,Ericaceae,Enkianthoideae
Epacridoideae,2,54.97219,71.78028,47.15393,71.95271,26.87659,64.38233,67.27277,77.13022,Ericales,Ericaceae,Epacridoideae
Epidendroideae,2,58.83167,73.08501,47.80207,69.33396,28.02541,74.17052,48.51087,91.22509,Asparagales,Orchidaceae,Epidendroideae
Ericoideae,2,53.48628,78.94373,43.05587,68.25346,19.01403,63.20641,50.08371,83.57716,Ericales,Ericaceae,Ericoideae
Eriogonoideae,1,NA,48.47412,NA,31.13484,NA,NA,11.88337,50.64124,Caryophyllales,Polygonaceae,Eriogonoideae
Eryciboideae,1,NA,70.31216,NA,40.43249,NA,NA,24.73456,55.07255,Solanales,Convolvulaceae,Eryciboideae
Euphorbioideae,2,77.11066,86.91921,44.89161,53.80505,37.80561,55.22776,42.33708,65.75943,Malpighiales,Euphorbiaceae,Euphorbioideae
Exaceae,1,NA,71.70724,NA,53.28234,NA,NA,37.20311,67.85013,Gentianales,Gentianaceae,Exaceae
Exbucklandoideae,1,NA,119.9228,NA,92.91264,NA,NA,83.60136,105.45714,Saxifragales,Hamamelidaceae,Exbucklandoideae
Faboideae,2,62.812,86.52017,61.76998,76.78612,56.00054,72.68749,64.17431,91.72253,Fabales,Fabaceae,Faboideae
Fagoideae,1,NA,84.90345,NA,71.75169,NA,NA,38.94949,96.94447,Fagales,Fagaceae,Fagoideae
Famatinanthoideae,1,NA,64.32835,NA,39.10902,NA,NA,28.01689,54.64364,Asterales,Asteraceae,Famatinanthoideae
Garcinieae,1,NA,44.42398,NA,52.34252,NA,NA,41.20255,71.14364,Malpighiales,Clusiaceae,Garcinieae
Gelonieae,1,NA,84.31003,NA,48.88013,NA,NA,35.97178,62.72705,Malpighiales,Euphorbiaceae,Gelonieae
Gentianeae,1,NA,48.47074,NA,22.54341,NA,NA,10.04695,35.78479,Gentianales,Gentianaceae,Gentianeae
Geosiridoideae,1,NA,65.583,NA,54.23233,NA,NA,37.97392,71.37463,Asparagales,Iridaceae,Geosiridoideae
Geranieae,1,NA,82.21028,NA,71.20911,NA,NA,35.9346,107.05587,Geraniales,Geraniaceae,Geranieae
Gesnerioideae,2,90.03662,92.10018,42.11529,47.32748,21.29593,62.63588,28.00827,68.91304,Lamiales,Gesneriaceae,Gesnerioideae
Glaucidioideae,1,NA,97.85208,NA,87.19436,NA,NA,70.16879,104.09587,Ranunculales,Ranunculaceae,Glaucidioideae
Gochnatioideae,2,50.88452,55.53225,20.0972,24.18112,7.68432,31.80026,13.15407,34.9854,Asterales,Asteraceae,Gochnatioideae
Goetzeoideae,2,32.13543,64.02362,21.87771,45.46966,6.42669,37.66949,32.46401,59.28249,Solanales,Solanaceae,Goetzeoideae
Gomphogyneae,1,NA,61.46486,NA,47.99408,NA,NA,28.79383,75.80893,Cucurbitales,Cucurbitaceae,Gomphogyneae
Gratioleae,1,NA,109.0518,NA,60.58905,NA,NA,38.4292,80.90924,Lamiales,Plantaginaceae,Gratioleae
Grevilleoideae,1,NA,60.53204,NA,49.95758,NA,NA,20.55605,73.46695,Proteales,Proteaceae,Grevilleoideae
Grewioideae,2,53.72927,69.3496,40.28977,59.42332,16.6129,63.50927,39.62215,78.13762,Malvales,Malvaceae,Grewioideae
Greyiaceae,1,NA,118.71325,NA,81.33569,NA,NA,48.28481,108.33659,Geraniales,Francoaceae,Greyiaceae
Gymnarrhenoideae,1,NA,47.31775,NA,20.0804,NA,NA,12.9853,27.44041,Asterales,Asteraceae,Gymnarrhenoideae
Gymnostachydoideae,1,NA,135.81994,NA,126.23407,NA,NA,113.45718,136.02056,Alismatales,Araceae,Gymnostachydoideae
Hamamelidoideae,1,NA,119.9228,NA,92.91264,NA,NA,83.60136,105.45714,Saxifragales,Hamamelidaceae,Hamamelidoideae
Harrimanelloideae,1,NA,79.47588,NA,76.84202,NA,NA,70.32605,84.16079,Ericales,Ericaceae,Harrimanelloideae
Hecastocleidoideae,1,NA,58.10202,NA,29.7592,NA,NA,23.17318,37.53471,Asterales,Asteraceae,Hecastocleidoideae
Hechtioideae,2,21.2106,30.1682,12.42889,20.80306,4.20137,21.14143,13.42053,27.52287,Poales,Bromeliaceae,Hechtioideae
Helicteroideae,2,54.91047,62.73823,51.87346,65.51195,26.29424,68.01442,60.62372,71.19029,Malvales,Malvaceae,Helicteroideae
Helieae,1,NA,53.31337,NA,29.41232,NA,NA,16.50768,42.40204,Gentianales,Gentianaceae,Helieae
Hemerocallidoideae,1,NA,85.94395,NA,56.03277,NA,NA,41.20142,75.03551,Asparagales,Asphodelaceae,Hemerocallidoideae
Hemimerideae,1,NA,109.821,NA,64.22551,NA,NA,44.03422,81.76429,Lamiales,Scrophulariaceae,Hemimerideae
Heptacodium,1,NA,71.83124,NA,46.98531,NA,NA,37.35984,59.00617,Dipsacales,Caprifoliaceae,Heptacodium
Hermae,1,NA,52.26553,NA,25.50558,NA,NA,9.68847,41.21291,Apiales,Apiaceae,Hermae
Hibbertioideae,1,NA,39.89637,NA,42.58349,NA,NA,17.84424,70.75944,Dilleniales,Dilleniaceae,Hibbertioideae
Humbertioideae,1,NA,88.08315,NA,64.93944,NA,NA,49.35392,76.56191,Solanales,Convolvulaceae,Humbertioideae
Hydnoroideae,1,NA,128.06189,NA,84.28986,NA,NA,72.10015,101.37709,Piperales,Aristolochiaceae,Hydnoroideae
Hydrastidoideae,1,NA,90.47775,NA,78.67891,NA,NA,61.52819,93.46463,Ranunculales,Ranunculaceae,Hydrastidoideae
Hydrocharitoideae,1,NA,61.92219,NA,69.88002,NA,NA,55.92007,98.09411,Alismatales,Hydrocharitaceae,Hydrocharitoideae
Hydrocotyloideae,1,NA,71.39676,NA,52.43434,NA,NA,41.20058,64.67713,Apiales,Araliaceae,Hydrocotyloideae
Hypericeae,1,NA,66.57581,NA,38.53113,NA,NA,19.18619,55.06808,Malpighiales,Hypericaceae,Hypericeae
Hypodaphnideae,1,NA,106.14884,NA,55.16841,NA,NA,30.2435,86.81673,Laurales,Lauraceae,Hypodaphnideae
Hypseocharis,1,NA,82.21028,NA,71.20911,NA,NA,35.9346,107.05587,Geraniales,Geraniaceae,Hypseocharis
Idiospermoideae,1,NA,99.22703,NA,107.85296,NA,NA,94.70844,122.98093,Laurales,Calycanthaceae,Idiospermoideae
Iridoideae,2,63.14686,80.87887,49.34185,71.86323,23.23477,72.36616,54.43769,89.74574,Asparagales,Iridaceae,Iridoideae
Isophysidoideae,1,NA,89.67104,NA,81.07622,NA,NA,65.465,98.84792,Asparagales,Iridaceae,Isophysidoideae
Ixoroideae,2,72.79996,95.67274,48.83807,64.59197,41.20027,59.60184,46.10574,80.26833,Gentianales,Rubiaceae,Ixoroideae
Kalanchooideae,1,NA,48.85479,NA,30.37356,NA,NA,9.69284,53.74851,Saxifragales,Crassulaceae,Kalanchooideae
Klotzschieae,1,NA,52.26553,NA,25.50558,NA,NA,9.68847,41.21291,Apiales,Apiaceae,Klotzschieae
LAC,2,99.29079,102.62061,66.37784,74.21285,42.9447,90.23787,54.56126,93.29617,Gentianales,Rubiaceae,LAC
Lactoris,1,NA,139.67538,NA,105.95495,NA,NA,83.37683,130.36141,Piperales,Aristolochiaceae,Lactoris
Lamioideae,2,43.89935,50.90455,17.88024,24.85011,7.66792,29.3335,12.79533,36.79556,Lamiales,Lamiaceae,Lamioideae
Larreoideae,1,NA,93.50674,NA,74.17856,NA,NA,40.61138,116.22612,Zygophyllales,Zygophyllaceae,Larreoideae
Lasioideae,2,52.58299,118.41056,25.71707,86.28367,5.64431,49.11,52.61627,126.97375,Alismatales,Araceae,Lasioideae
Laureae,2,28.49927,63.69428,12.46721,27.69171,2.41503,24.76542,10.30921,45.84578,Laurales,Lauraceae,Laureae
Lemnoideae,2,52.86409,126.9189,46.30894,130.32188,22.45268,75.74656,125.79084,134.51324,Alismatales,Araceae,Lemnoideae
Leucophylleae,1,NA,35.63907,NA,18.40014,NA,NA,5.17477,36.14475,Lamiales,Scrophulariaceae,Leucophylleae
Limoselleae,1,NA,81.88715,NA,35.84272,NA,NA,19.93503,54.61056,Lamiales,Scrophulariaceae,Limoselleae
Lindenbergieae,2,41.16595,96.10074,25.91017,52.80553,10.20216,42.98478,42.43112,61.01302,Lamiales,Orobanchaceae,Lindenbergieae
Lindmanioideae,2,18.0267,36.58889,7.80883,30.46919,0.78538,20.2177,19.22356,42.3534,Poales,Bromeliaceae,Lindmanioideae
Linnaeoideae,1,NA,56.07684,NA,37.46575,NA,NA,34.07043,44.38506,Dipsacales,Caprifoliaceae,Linnaeoideae
Lobelioideae,2,77.45281,85.81188,51.63426,66.38387,32.47974,70.61763,51.98972,80.40295,Asterales,Campanulaceae,Lobelioideae
Lomandroideae,2,75.5023,83.0774,36.64476,48.16737,22.05876,52.92964,31.94965,65.80088,Asparagales,Asparagaceae,Lomandroideae
Mackinlayoideae,2,82.38901,85.5104,55.25096,62.96764,35.67639,69.5021,52.52982,75.50805,Apiales,Apiaceae,Mackinlayoideae
Maesoideae,2,67.11726,92.04801,39.93971,84.28031,7.67562,76.6195,62.49462,106.02885,Ericales,Primulaceae,Maesoideae
Malesherbioideae,1,NA,84.46456,NA,63.80595,NA,NA,45.2272,88.17175,Malpighiales,Passifloraceae,Malesherbioideae
Malmeoideae,2,54.8718,70.96465,34.30645,56.56104,14.54763,54.98971,40.35637,71.05151,Magnoliales,Annonaceae,Malmeoideae
Malpighioideae,1,NA,39.08534,NA,37.01991,NA,NA,27.82013,53.16705,Malpighiales,Malpighiaceae,Malpighioideae
Malvatheca,3,52.54004,59.2,44.8374,60.98474,22.7567,60.80674,59.20008,64.32237,Malvales,Malvaceae,Malvatheca
Mapanioideae,2,35.82843,62.05885,32.61462,60.61599,10.27073,56.21931,47.08989,77.36536,Poales,Cyperaceae,Mapanioideae
Medusagynoideae,1,NA,76.34605,NA,45.19673,NA,NA,26.18205,71.71002,Malpighiales,Ochnaceae,Medusagynoideae
Melanthieae,1,NA,107.07828,NA,72.76262,NA,NA,36.71552,105.19446,Liliales,Melanthiaceae,Melanthieae
Melastomatoideae,2,44.26329,47.49701,38.35422,48.80006,17.80622,61.22834,29.49617,68.41026,Myrtales,Melastomataceae,Melastomatoideae
Menispermeae,1,NA,79.49489,NA,84.04665,NA,NA,69.96748,100.61036,Ranunculales,Menispermaceae,Menispermeae
Mesembryanthemoideae,2,14.38543,62.44061,12.24884,45.36664,1.04231,29.55512,25.61385,66.11219,Caryophyllales,Aizoaceae,Mesembryanthemoideae
Mezilaurus,2,NA,NA,NA,NA,NA,NA,NA,NA,Laurales,Lauraceae,Mezilaurus
Micrairoideae,2,31.15541,43.87766,27.28843,44.2347,12.53594,41.84722,28.96664,57.49781,Poales,Poaceae,Micrairoideae
Mimosoideae,2,36.06466,69.61794,33.19631,60.29818,15.10939,50.29545,48.54642,73.32427,Fabales,Fabaceae,Mimosoideae
Monotropoideae,2,90.16914,94.48275,58.77067,69.86461,40.62173,77.55687,51.32307,86.72695,Ericales,Ericaceae,Monotropoideae
Monsteroideae,2,95.17118,123,65.16572,124.19709,17.86909,106.72991,123.00048,126.45187,Alismatales,Araceae,Monsteroideae
Morinoideae,1,NA,54.2333,NA,32.74629,NA,NA,24.06094,40.82814,Dipsacales,Caprifoliaceae,Morinoideae
MorkillioideaeTribuloideae,1,NA,93.50674,NA,74.17856,NA,NA,40.61138,116.22612,Zygophyllales,Zygophyllaceae,MorkillioideaeTribuloideae
Mutisioideae,2,56.98221,58.65775,27.39628,30.73819,19.65079,36.79004,24.86028,38.64582,Asterales,Asteraceae,Mutisioideae
Myoporeae,1,NA,35.63907,NA,18.40014,NA,NA,5.17477,36.14475,Lamiales,Scrophulariaceae,Myoporeae
Myrsinoideae,2,62.804,65.85863,48.08841,57.03494,27.90658,70.42034,41.30263,75.54736,Ericales,Primulaceae,Myrsinoideae
Myrtoideae,2,56.01212,68.30791,63.03407,73.39568,56.00027,74.57951,59.84295,87.12411,Myrtales,Myrtaceae,Myrtoideae
Myxopyreae,1,NA,81.72683,NA,48.89664,NA,NA,31.34949,67.66876,Lamiales,Oleaceae,Myxopyreae
Nandinoideae,1,NA,81.94117,NA,48.92834,NA,NA,27.24716,79.23457,Ranunculales,Berberidaceae,Nandinoideae
Navioideae,2,19.37636,29.28423,10.64592,18.9662,3.22315,18.29216,12.3238,25.93611,Poales,Bromeliaceae,Navioideae
Nelsonioideae,2,89.09693,104.55858,46.49079,63.40759,27.66597,65.40682,51.54784,76.10869,Lamiales,Acanthaceae,Nelsonioideae
Nemacladoideae,2,74.7155,76.21939,43.16421,52.57262,21.47032,61.76814,34.92097,70.59471,Asterales,Campanulaceae,Nemacladoideae
Nepetoideae,2,52.01503,96.12725,36.82011,59.41873,27.89347,48.13787,50.13905,68.716,Lamiales,Lamiaceae,Nepetoideae
Nicotianoideae,2,43.94346,46.80699,20.15107,24.01116,6.53255,33.24965,12.346,35.94785,Solanales,Solanaceae,Nicotianoideae
Nivenioideae,2,33.72383,46.00313,20.24061,34.218,7.4557,35.60734,19.19991,50.82438,Asparagales,Iridaceae,Nivenioideae
Nolinoideae,2,71.91924,78.09741,34.18292,41.74401,14.96983,50.6861,24.88268,58.84538,Asparagales,Asparagaceae,Nolinoideae
Nypoideae,1,NA,81.02675,NA,83.29262,NA,NA,70.28397,99.71576,Arecales,Arecaceae,Nypoideae
Ochnoideae,1,NA,74.08982,NA,38.9699,NA,NA,22.14945,61.52964,Malpighiales,Ochnaceae,Ochnoideae
Oleeae,2,60.09243,81.72683,37.25611,48.89664,27.82497,53.50378,31.34949,67.66876,Lamiales,Oleaceae,Oleeae
Olisbeoideae,2,11.65349,47.49701,17.75203,48.80006,4.9506,36.15168,29.49617,68.41026,Myrtales,Melastomataceae,Olisbeoideae
Orchidoideae,2,56.22002,73.08501,48.36316,69.33396,26.65053,67.75202,48.51087,91.22509,Asparagales,Orchidaceae,Orchidoideae
Orobancheae,2,74.48122,89.05772,33.44484,43.3679,23.36855,45.05415,33.84902,51.04402,Lamiales,Orobanchaceae,Orobancheae
Orontioideae,2,55.27321,135.81994,51.47023,126.23407,22.22267,92.7447,113.45718,136.02056,Alismatales,Araceae,Orontioideae
Pachygoneae,1,NA,60,NA,66.32686,NA,NA,60.00554,76.10444,Ranunculales,Menispermaceae,Pachygoneae
Panicoideae,2,35.66028,48.50757,32.14056,54.73502,14.79871,49.49632,42.76971,67.16028,Poales,Poaceae,Panicoideae
Parideae,1,NA,107.07828,NA,72.76262,NA,NA,36.71552,105.19446,Liliales,Melanthiaceae,Parideae
Parnassioideae,1,NA,95.27086,NA,77.92149,NA,NA,56.52903,100.98927,Celastrales,Celastraceae,Parnassioideae
Paronychieae,2,65.77178,76.42088,52.52133,75.60211,29.83297,74.83423,59.42876,90.74579,Caryophyllales,Caryophyllaceae,Paronychieae
Patersonioideae,1,NA,71.86647,NA,62.42094,NA,NA,45.85868,78.88498,Asparagales,Iridaceae,Patersonioideae
Pedicularidae,2,57.89922,84.77369,23.28564,37.75287,13.57058,34.72651,27.54678,47.01659,Lamiales,Orobanchaceae,Pedicularidae
Peronematoideae,2,77.32682,77.55164,36.74659,40.38979,23.50693,49.15649,29.10687,52.04897,Lamiales,Lamiaceae,Peronematoideae
Persoonioideae,1,NA,65.30686,NA,61.87052,NA,NA,26.95962,86.28845,Proteales,Proteaceae,Persoonioideae
Pertyoideae,2,29.00887,55.26021,12.34328,26.47789,2.20002,22.45847,19.22996,34.02579,Asterales,Asteraceae,Pertyoideae
Petunioideae,2,48.25988,60.11839,30.00931,41.27095,15.72551,43.94757,30.43399,51.86343,Solanales,Solanaceae,Petunioideae
Pharoideae,2,20.00074,78.67369,13.93208,82.47002,3.43632,28.66616,76.1429,89.03475,Poales,Poaceae,Pharoideae
Phyllanthoideae,2,85.76427,112.21929,54.45604,77.27496,34.38451,79.9632,57.30775,103.78695,Malpighiales,Phyllanthaceae,Phyllanthoideae
Phytolaccoideae,1,NA,72.25927,NA,74.37569,NA,NA,72.1001,78.82627,Caryophyllales,Phytolaccaceae,Phytolaccoideae
Piperoideae,2,47.69788,67.60677,33.11088,59.07636,22.33771,47.92002,41.1813,77.93444,Piperales,Piperaceae,Piperoideae
Pitcairnioideae,2,16.47619,23.57763,8.54231,14.31744,3.19188,13.99983,8.08025,20.56928,Poales,Bromeliaceae,Pitcairnioideae
Plantagineae,1,NA,86.33017,NA,43.31366,NA,NA,24.05269,60.40552,Lamiales,Plantaginaceae,Plantagineae
Plassifloroideae,1,NA,74.88849,NA,48.28545,NA,NA,28.99909,65.545,Malpighiales,Passifloraceae,Plassifloroideae
Platysace,1,NA,86.20269,NA,64.89686,NA,NA,54.06611,76.07202,Apiales,Apiaceae,Platysace
Podophylloideae,1,NA,81.94117,NA,48.92834,NA,NA,27.24716,79.23457,Ranunculales,Berberidaceae,Podophylloideae
Polycarpeae,2,47.23534,72.01576,42.01745,67.83325,22.66529,59.25879,51.28615,83.66094,Caryophyllales,Caryophyllaceae,Polycarpeae
Polycnemoideae,2,44.56613,69.59676,38.30855,62.84054,18.00559,62.29386,43.42928,79.18103,Caryophyllales,Amaranthaceae,Polycnemoideae
Polygaleae,1,NA,56.81228,NA,70.38755,NA,NA,56.00025,94.3678,Fabales,Polygalaceae,Polygaleae
Polygonoideae,1,NA,52.6446,NA,40.78671,NA,NA,20.59101,59.09618,Caryophyllales,Polygonaceae,Polygonoideae
Pooideae,2,50.56405,60.33074,42.50696,56.81235,28.88243,57.63964,41.15207,68.21456,Poales,Poaceae,Pooideae
Potalieae,1,NA,55.35295,NA,34.53459,NA,NA,21.57123,47.53999,Gentianales,Gentianaceae,Potalieae
Pothoideae,2,105.36842,123,84.9876,124.19709,40.15199,119.08217,123.00048,126.45187,Alismatales,Araceae,Pothoideae
Premnoideae,2,77.94358,84.10567,35.45245,43.43706,19.91597,50.16388,32.01696,55.05901,Lamiales,Lamiaceae,Premnoideae
Primuloideae,2,58.20338,65.85863,45.09697,57.03494,26.85326,64.66322,41.30263,75.54736,Ericales,Primulaceae,Primuloideae
Prostantheroideae,2,63.95202,86.06285,30.75347,47.19618,15.01491,47.54412,32.16964,60.19062,Lamiales,Lamiaceae,Prostantheroideae
Proteoideae,1,NA,60.53204,NA,49.95758,NA,NA,20.55605,73.46695,Proteales,Proteaceae,Proteoideae
Psiloxyloideae,2,36.46746,68.30791,25.20247,73.39568,4.73924,49.1047,59.84295,87.12411,Myrtales,Myrtaceae,Psiloxyloideae
Puelioideae,2,62.24344,69.23189,50.69847,75.68864,20.77647,77.19731,69.80483,81.40406,Poales,Poaceae,Puelioideae
Puyoideae,2,16.89916,17.17286,7.61562,9.23622,2.31182,12.61989,4.30862,14.34999,Poales,Bromeliaceae,Puyoideae
Pyroloideae,2,43.86374,98.83374,37.60303,79.59912,16.915,62.07514,65.38551,94.27964,Ericales,Ericaceae,Pyroloideae
Quercoideae,1,NA,84.90345,NA,71.75169,NA,NA,38.94949,96.94447,Fagales,Fagaceae,Quercoideae
Quiinoideae,1,NA,74.08982,NA,38.9699,NA,NA,22.14945,61.52964,Malpighiales,Ochnaceae,Quiinoideae
Ranunculoideae,2,37.99682,64.37344,28.61657,53.10045,13.51846,42.03377,41.00072,68.5914,Ranunculales,Ranunculaceae,Ranunculoideae
Rauvolfioideae,2,69.74365,74.25955,32.6042,39.85161,12.39212,52.93611,23.93295,62.58393,Gentianales,Apocynaceae,Rauvolfioideae
Rehmannieae,2,75.18733,108.39429,33.96573,59.51573,14.65228,54.31589,51.59393,66.81322,Lamiales,Orobanchaceae,Rehmannieae
Rhinantheae,2,84.60577,84.77369,33.87624,37.75287,21.73022,44.12129,27.54678,47.01659,Lamiales,Orobanchaceae,Rhinantheae
Rosoideae,2,73.85317,101.00676,46.7204,76.36306,24.15796,74.13049,55.22173,96.4333,Rosales,Rosaceae,Rosoideae
Rubioideae,2,79.13239,101.99324,45.98108,71.86232,24.98846,68.68306,52.14024,89.61819,Gentianales,Rubiaceae,Rubioideae
Ruschioideae,2,59.21786,62.44061,37.55021,45.36664,18.61789,59.84908,25.61385,66.11219,Caryophyllales,Aizoaceae,Ruschioideae
Rutoideae,2,58.28604,66,51.07164,69.859,24.84148,70.21597,66.00004,76.66323,Sapindales,Rutaceae,Rutoideae
Saccifolieae,1,NA,88.15908,NA,68.37581,NA,NA,52.06539,82.51685,Gentianales,Gentianaceae,Saccifolieae
SagineaeSclerantheae,2,51.88156,55.38499,39.59296,48.67396,23.15454,58.985,31.20527,66.50326,Caryophyllales,Caryophyllaceae,SagineaeSclerantheae
Salicoideae,3,72.15224,83.15986,61.11042,68.2343,52.46761,72.42761,57.32428,79.70563,Malpighiales,Salicaceae,Salicoideae
Salicornioideae,2,32.03563,43.13624,24.0814,39.68791,10.33573,40.4531,24.16994,54.87301,Caryophyllales,Amaranthaceae,Salicornioideae
Salsoloideae,2,40.26809,43.1864,33.44825,40.98092,14.05683,48.8393,23.86111,57.27159,Caryophyllales,Amaranthaceae,Salsoloideae
Samydoideae,1,NA,103.17861,NA,78.26322,NA,NA,61.70568,91.01622,Malpighiales,Salicaceae,Samydoideae
Sanangoideae,1,NA,92.10018,NA,47.32748,NA,NA,28.00827,68.91304,Lamiales,Gesneriaceae,Sanangoideae
Saniculoideae,2,54.43735,60.57387,26.60589,34.93941,9.71601,41.98555,19.58162,50.23271,Apiales,Apiaceae,Saniculoideae
Schizanthoideae,2,18.33153,71.41711,17.01211,58.60852,3.20711,39.6684,52.22111,67.63802,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,30.15515,60.75509,22.03684,43.25039,8.64771,36.09077,32.64502,53.88027,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,61.85156,80.43253,28.12762,41.91788,12.17742,44.35686,19.63621,56.79378,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,86.05782,NA,40.8701,NA,NA,23.65367,58.42545,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,61.61487,73.28658,24.71992,36.40435,12.05678,36.71104,24.93426,46.72945,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,83.15986,NA,68.2343,NA,NA,57.32428,79.70563,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,48.85479,NA,30.37356,NA,NA,9.69284,53.74851,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,43.83739,84.49976,38.71701,76.6566,17.22931,65.27832,60.4879,89.90016,Caryophyllales,Aizoaceae,Sesuvioideae
Siphonochiloideae,1,NA,39.48266,NA,42.26596,NA,NA,26.98951,55.89539,Zingiberales,Zingiberaceae,Siphonochiloideae
Solanoideae,2,46.28426,46.80699,21.84873,24.01116,10.05511,33.86784,12.346,35.94785,Solanales,Solanaceae,Solanoideae
Sperguleae,2,51.08569,55.38499,39.62516,48.67396,21.07061,56.85576,31.20527,66.50326,Caryophyllales,Caryophyllaceae,Sperguleae
Stackhousiaceae,1,NA,71.88727,NA,52.24505,NA,NA,35.86324,70.8973,Celastrales,Celastraceae,Stackhousiaceae
Sterculioideae,2,45.35676,59.2,32.80909,60.98474,11.92342,58.51348,59.20008,64.32237,Malvales,Malvaceae,Sterculioideae
Stifftioideae,2,38.50728,57.13899,13.73531,27.2433,3.1825,24.96404,15.88031,37.4325,Asterales,Asteraceae,Stifftioideae
Streptogyna,1,NA,66,NA,67.80327,NA,NA,66.00016,71.45888,Poales,Poaceae,Streptogyna
Suaedoideae,2,38.19294,43.13624,30.13598,39.68791,11.49464,45.03365,24.16994,54.87301,Caryophyllales,Amaranthaceae,Suaedoideae
Symmerioideae,1,NA,57.20463,NA,50.15068,NA,NA,31.74876,72.55992,Caryophyllales,Polygonaceae,Symmerioideae
Symphionematoideae,1,NA,70.16879,NA,72.70685,NA,NA,48.9735,92.83294,Proteales,Proteaceae,Symphionematoideae
Tectonoideae,2,56.19948,90.3956,25.0631,51.06928,8.24779,43.01476,40.74138,61.22029,Lamiales,Lamiaceae,Tectonoideae
Thalictroideae,2,22.21484,64.37344,21.36702,53.10045,10.22085,35.63035,41.00072,68.5914,Ranunculales,Ranunculaceae,Thalictroideae
Theophrastoideae,2,77.63178,84.56301,54.43737,71.16883,26.13851,78.77176,51.00157,92.07643,Ericales,Primulaceae,Theophrastoideae
Thunbergioideae,2,69.78142,91.2716,31.859,50.20458,13.46537,47.61548,38.5229,61.01024,Lamiales,Acanthaceae,Thunbergioideae
Tilioideae,2,46.21027,57.31107,35.04776,51.21952,8.26879,59.45427,26.01278,67.10712,Malvales,Malvaceae,Tilioideae
Tillandsioideae,2,28.86099,32.10693,18.61158,23.98626,7.00416,27.35121,16.06539,32.41504,Poales,Bromeliaceae,Tillandsioideae
Triceratieae,1,NA,58.35262,NA,42.49567,NA,NA,22.81673,69.26934,Cucurbitales,Cucurbitaceae,Triceratieae
Turneroideae,1,NA,74.88849,NA,48.28545,NA,NA,28.99909,65.545,Malpighiales,Passifloraceae,Turneroideae
Urticeae,2,41.21273,55.75492,23.67555,43.54893,11.70582,39.12318,28.16274,58.04878,Rosales,Urticaceae,Urticeae
Uvularioideae,1,NA,52.44272,NA,42.77164,NA,NA,16.6296,63.10781,Liliales,Colchicaceae,Uvularioideae
Vaccinioideae,2,66,71.78028,67.89601,71.95271,66.00008,71.69123,67.27277,77.13022,Ericales,Ericaceae,Vaccinioideae
Valerianoideae,1,NA,47.8668,NA,19.28123,NA,NA,10.60846,28.69327,Dipsacales,Caprifoliaceae,Valerianoideae
Vanilloideae,2,74.64032,90.842,68.39589,94.34918,45.57898,90.77017,78.28494,112.47038,Asparagales,Orchidaceae,Vanilloideae
Verhuellioideae,1,NA,72.56525,NA,69.8528,NA,NA,50.42834,89.93095,Piperales,Piperaceae,Verhuellioideae
Veroniceae,1,NA,86.33017,NA,43.31366,NA,NA,24.05269,60.40552,Lamiales,Plantaginaceae,Veroniceae
Viticoideae,2,82.45102,92.10034,40.97009,53.60886,11.92237,56.07427,42.84969,62.25075,Lamiales,Lamiaceae,Viticoideae
Vivianiaceae,1,NA,118.71325,NA,81.33569,NA,NA,48.28481,108.33659,Geraniales,Francoaceae,Vivianiaceae
Voyrieae,1,NA,48.47074,NA,22.54341,NA,NA,10.04695,35.78479,Gentianales,Gentianaceae,Voyrieae
Wunderlichioideae,2,53.54037,55.53225,21.49116,24.18112,8.88534,32.35914,13.15407,34.9854,Asterales,Asteraceae,Wunderlichioideae
Xanthophylleae,1,NA,56.81228,NA,70.38755,NA,NA,56.00025,94.3678,Fabales,Polygalaceae,Xanthophylleae
Xanthorrhoeoideae,1,NA,81.23739,NA,48.0492,NA,NA,23.85329,68.97457,Asparagales,Asphodelaceae,Xanthorrhoeoideae
Zabelia,1,NA,52.92187,NA,29.24382,NA,NA,19.94702,38.0546,Dipsacales,Caprifoliaceae,Zabelia
Zamioculcadoideae,2,100.92668,114.00673,55.29108,69.34199,21.48066,107.37006,35.00134,119.62396,Alismatales,Araceae,Zamioculcadoideae
Zanonieae,1,NA,54.01917,NA,34.79317,NA,NA,16.03137,56.43965,Cucurbitales,Cucurbitaceae,Zanonieae
Zingibereae,1,NA,26.47491,NA,23.79318,NA,NA,14.32208,36.99755,Zingiberales,Zingiberaceae,Zingibereae
