ID_dataset,species,number of plants studied,Host_age,mycorrhiza type,curator_remark_1_name,curator_remark_1_comment,curator_remark_2_name,curator _remark_2_comment,other_remarks
5487,Prunus_tenella,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5494,Prunus_tomentosa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5495,Prunus_triloba,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5496,Prunus_ussuriensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5497,Prunus_ussuriensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5498,Prunus_ussuriensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5499,Prunus_ussuriensis,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
5500,Prunus_virginiana,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5501,Prunus_virginiana,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23039,Prunus_virginiana,NA,NA,EcM; no others,Leho Tedersoo,incorrect report,Mark Brundrett,incorrect report for EcM,NA
5502,Prunus_vulgaris,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5503,Prunus_vulgaris,NA,NA,EcM; others not addressed,Leho Tedersoo,incorrect report,Mark Brundrett,incorrect report for EcM,NA
5504,Prunus_vulgaris,NA,NA,AM; no others,NA,NA,NA,NA,NA
5505,Prunus_vulgaris,NA,NA,AM; no others,NA,NA,NA,NA,NA
32954,Prunus_x_cistena,4,2-10 years (sapling),non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,NA
12077,Prunus_zippeliana,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
2410,Psathyrostachys_juncea,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
5506,Psathyrostachys_juncea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5507,Psathyrostachys_juncea,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
5508,Psathyrostachys_juncea,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
5509,Psephellus_caucasicus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
13591,Psephellus_caucasicus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5510,Psephellus_hypoleucus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5511,Psephellus_maleevii,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1699,Psephellus_sibiricus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1700,Psephellus_sibiricus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12913,Psephellus_sibiricus,NA,NA,AM; no others,NA,NA,NA,NA,NA
13414,Pseudarthria_viscida,5,NA,AM; others not addressed,NA,NA,NA,NA,NA
14464,Pseudarthria_viscida,NA,NA,non-AM; others not addressed,Leho Tedersoo,probably AM,NA,NA,NA
9661,Pseuderanthemum,3,NA,AM; no others,NA,NA,NA,NA,NA
35155,Pseuderanthemum_carruthersii,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
15957,Pseuderanthemum_latifolium,2,>10 years,AM; others not addressed,NA,NA,NA,NA,NA
16972,Pseuderanthemum_latifolium,NA,NA,AM; others not addressed,NA,NA,NA,NA,"AG: Berch & Kendrick, 1982"
24862,Pseuderanthemum_latifolium,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25718,Pseuderanthemum_latifolium,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
32051,Pseuderucaria_teretifolia,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
30525,Pseudobombax_grandiflorum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30657,Pseudobombax_grandiflorum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20832,Pseudobombax_munguba,NA,NA,AM; no others,NA,NA,NA,NA,NA
32052,Pseudocamelina_glaucophylla,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
31796,Pseudoclausia_turkestanica,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
21487,Pseudocyclosorus_ochthodes,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21251,Pseudocyclosorus_xylodes,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21252,Pseudocyclosorus_xylodes,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21488,Pseudocyclosorus_xylodes,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
32050,Pseudofortuynia_esfandiarii,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29663,Pseudofumaria_lutea,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
5512,Pseudohandelia_umbellifera,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
10649,Pseudolachnostylis_maprouneifolia,NA,NA,AM; no others,NA,NA,NA,NA,NA
19011,Pseudolachnostylis_maprouneifolia,NA,NA,AM; no others,NA,NA,NA,NA,NA
8497,Pseudolarix_amabilis,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
15575,Pseudolarix_amabilis,NA,NA,EcM; others not addressed,NA,NA,NA,NA,H: forest: subtropical broadleaf forest biome
18962,Pseudolmedia_spuria,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18963,Pseudolmedia_spuria,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
4344,Pseudomuscari_pallens,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19065,Pseudopanax_crassifolius,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19066,Pseudopanax_crassifolius,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20776,Pseudopanax_crassifolius,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17243,Pseudophegopteris_pyrrhorachis,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
17244,Pseudophegopteris_yunkweiensis,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
35241,Pseudophoenix_sargentii,NA,NA,AM; no others,NA,NA,NA,NA,NA
35928,Pseudoraphis,NA,NA,AM; no others,Leho Tedersoo,probably NM,NA,NA,NA
14465,Pseudoraphis_spinescens,NA,NA,non-AM; others not addressed,NA,NA,NA,NA,NA
19404,Pseudoraphis_spinescens,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
19405,Pseudoraphis_spinescens,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
22134,Pseudoraphis_spinescens,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
33729,Pseudoraphis_spinescens,1,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
10586,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
26012,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
26526,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
27137,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
27223,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
28643,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
28712,Pseudorchis_albida,NA,NA,OM,NA,NA,NA,NA,NA
245,Pseudoroegneria_gracillima,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
8607,Pseudosasa_amabilis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12078,Pseudosasa_japonica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21137,Pseudosindora_palustris,NA,NA,AM; no others,NA,NA,NA,NA,NA
12079,Pseudostellaria_heterophylla,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
25920,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26289,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27165,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28045,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28112,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28593,Pseudostellaria_sylvatica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29769,Pseudostellaria_sylvatica,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
12080,Pseudotsuga_japonica,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
5516,Pseudotsuga_macrocarpa,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
31066,Pseudotsuga_macrocarpa,NA,NA,EcM; no others,NA,NA,NA,NA,NA
5517,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
5518,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
5519,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
13493,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
16092,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
19492,Pseudotsuga_menziesii,NA,NA,EcM; no others,NA,NA,NA,NA,NA
20600,Pseudotsuga_menziesii,NA,NA,EcM; no others,NA,NA,NA,NA,NA
22792,Pseudotsuga_menziesii,NA,NA,EcM; no others,NA,NA,NA,NA,NA
23036,Pseudotsuga_menziesii,NA,NA,"EcM,AM",Leho Tedersoo,AM unimportant,NA,NA,NA
23876,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
24086,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
24273,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
24314,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
24346,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
24667,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
25326,Pseudotsuga_menziesii,NA,NA,AM; others not addressed,Leho Tedersoo,incorrect report,NA,NA,NA
26152,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
26761,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
26762,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27100,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27117,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27405,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27420,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27421,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27422,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27430,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
27433,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28346,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28354,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28356,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28360,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28361,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28363,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
28364,Pseudotsuga_menziesii,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
31067,Pseudotsuga_menziesii,NA,NA,EcM; no others,NA,NA,NA,NA,NA
32951,Pseudotsuga_menziesii,16,2-10 years (sapling),EcM; others not addressed,NA,NA,NA,NA,NA
5514,Pseudotsuga_menziesii_var._glauca,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
5515,Pseudotsuga_menziesii_var._glauca,NA,NA,EcM; others not addressed,NA,NA,NA,NA,NA
10532,Pseudotsuga_sinensis,NA,NA,EcM; no others,NA,NA,NA,NA,NA
19067,Pseudowintera_colorata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19068,Pseudowintera_colorata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25719,Pseuduvaria_trimera,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,uncertain,NA,NA,NA
32155,Psiadia_altissima,NA,NA,AM; no others,NA,NA,NA,NA,NA
20833,Psidium,NA,NA,AM; no others,NA,NA,NA,NA,NA
30241,Psidium,NA,NA,AM; no others,NA,NA,NA,NA,NA
10984,Psidium_cattleianum,2,NA,AM; no others,NA,NA,NA,NA,NA
13415,Psidium_guajava,5,NA,AM; others not addressed,NA,NA,NA,NA,NA
14466,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
15552,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
15890,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
16680,Psidium_guajava,3-5,NA,AM; others not addressed,NA,NA,NA,NA,NA
17775,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19110,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19516,Psidium_guajava,NA,NA,AM; no others,NA,NA,NA,NA,NA
21680,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
22196,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24152,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24483,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30240,Psidium_guajava,NA,NA,AM; no others,NA,NA,NA,NA,NA
30273,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30526,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30591,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30658,Psidium_guajava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12081,Psidium_guayava,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21069,Psidium_guineense,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
14467,Psilotrichum,NA,NA,non-AM; others not addressed,NA,NA,NA,NA,NA
12082,Psilotum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34477,Psilotum,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
20777,Psilotum_nudum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
36121,Psilotum_nudum,NA,NA,AM; no others,NA,NA,NA,NA,NA
15553,Psophocarpus_tetragonolobus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
22071,Psoralea_bituminosa,NA,NA,AM; no others,NA,NA,NA,NA,NA
10566,Psoralea_pinnata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
30258,Psoralea_pinnata,NA,10 months (301-330 days),AM; others not addressed,NA,NA,NA,NA,NA
35618,Psoralea_pinnata,NA,NA,AM; no others,NA,NA,NA,NA,NA
7698,Psorothamnus_schottii,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
7699,Psorothamnus_spinosus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
7700,Psorothamnus_spinosus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
10985,Psychotria,2,NA,AM; no others,NA,NA,NA,NA,NA
17970,Psychotria,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20704,Psychotria,NA,NA,AM; no others,NA,NA,NA,NA,NA
31350,Psychotria,NA,NA,AM; no others,NA,NA,NA,NA,NA
17398,Psychotria_asiatica,NA,>10 years,AM; others not addressed,NA,NA,NA,NA,H: Kormanik and McGraw （1984）
19698,Psychotria_asiatica,NA,NA,AM; no others,NA,NA,NA,NA,NA
11302,Psychotria_berteriana,1,NA,AM; no others,NA,NA,NA,NA,NA
17004,Psychotria_calocarpa,NA,NA,AM; others not addressed,NA,NA,NA,NA,"AG: Berch & Kendrick, 1982"
25720,Psychotria_calocarpa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
36011,Psychotria_dallachyana,NA,NA,AM; no others,NA,NA,NA,NA,NA
31349,Psychotria_dorotheae,NA,NA,AM; no others,NA,NA,NA,NA,NA
16039,Psychotria_henryi,3,>10 years,AM; others not addressed,NA,NA,NA,NA,NA
17003,Psychotria_henryi,NA,NA,AM; others not addressed,NA,NA,NA,NA,"AG: Berch & Kendrick, 1982"
24863,Psychotria_henryi,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
35232,Psychotria_nervosa,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
25721,Psychotria_prainii,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
12083,Psychotria_serpens,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23536,Psychotria_serpens,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
14005,Psydrax_dicoccos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17395,Psydrax_dicoccos,NA,>10 years,AM; others not addressed,NA,NA,NA,NA,H: Kormanik and McGraw （1984）
20904,Psydrax_dicoccos,NA,NA,AM; no others,NA,NA,NA,NA,NA
23470,Psydrax_dicoccos,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
30464,Psydrax_dicoccos,NA,NA,AM; no others,NA,NA,NA,NA,NA
20230,Ptaeroxylon_obliquum,NA,NA,AM; no others,NA,NA,NA,NA,NA
5521,Ptarmica_vulgaris,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5522,Ptelea_trifoliata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5523,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5524,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5525,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
5526,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
8981,Pteridium_aquilinum,17,NA,AM; no others,NA,NA,NA,NA,NA
12084,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20186,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20480,Pteridium_aquilinum,NA,NA,AM; no others,NA,NA,NA,NA,NA
21004,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21123,Pteridium_aquilinum,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
21253,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21254,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21489,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
22485,Pteridium_aquilinum,NA,NA,AM; no others,NA,NA,NA,NA,NA
22915,Pteridium_aquilinum,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
25736,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26445,Pteridium_aquilinum,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
26671,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26678,Pteridium_aquilinum,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
26771,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27201,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27946,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28971,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29012,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29563,Pteridium_aquilinum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34485,Pteridium_aquilinum,NA,NA,AM; no others,NA,NA,NA,NA,NA
34702,Pteridium_aquilinum_var._latiusculum,NA,NA,AM; no others,NA,NA,NA,NA,NA
17158,Pteridium_revolutum,5,NA,AM; others not addressed,NA,NA,NA,NA,NA
16906,Pteris,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: Savanna
34497,Pteris,NA,NA,AM; no others,NA,NA,NA,NA,NA
36190,Pteris_altissima,NA,NA,AM; no others,NA,NA,NA,NA,NA
34498,Pteris_argyraea,NA,NA,AM; no others,NA,NA,NA,NA,NA
17160,Pteris_aspericaulis,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
34499,Pteris_asperula,NA,NA,AM; no others,NA,NA,NA,NA,NA
21005,Pteris_biaurita,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21490,Pteris_biaurita,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21491,Pteris_camerooniana,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34504,Pteris_camerooniana,NA,NA,AM; no others,NA,NA,NA,NA,NA
34500,Pteris_catoptera,NA,NA,AM; no others,NA,NA,NA,NA,NA
21255,Pteris_confusa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21256,Pteris_confusa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21257,Pteris_confusa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34505,Pteris_confusa,NA,NA,AM; no others,NA,NA,NA,NA,NA
36215,Pteris_coriacea,NA,NA,AM; no others,NA,NA,NA,NA,NA
36239,Pteris_coriacea,NA,NA,AM; no others,NA,NA,NA,NA,NA
5527,Pteris_cretica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21124,Pteris_cretica,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
34501,Pteris_cretica,NA,NA,AM; no others,NA,NA,NA,NA,NA
34704,Pteris_cretica,NA,NA,AM; no others,NA,NA,NA,NA,NA
17161,Pteris_cretica_var._laeta,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
34502,Pteris_cretica_var._laeta,NA,NA,AM; no others,NA,NA,NA,NA,NA
17162,Pteris_cretica_var._nervosa,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
12085,Pteris_dispar,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17163,Pteris_dissitifolia,3,NA,AM; others not addressed,NA,NA,NA,NA,NA
17164,Pteris_ensiformis,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
17165,Pteris_esquirolii,5,NA,AM; others not addressed,NA,NA,NA,NA,NA
17166,Pteris_excelsa,4,NA,AM; others not addressed,NA,NA,NA,NA,NA
12086,Pteris_excelsa_var._inaequalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34503,Pteris_gongalensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
16905,Pteris_henryi,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: Savanna
17167,Pteris_linearis,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
36216,Pteris_livida,NA,NA,AM; no others,NA,NA,NA,NA,NA
36240,Pteris_livida,NA,NA,AM; no others,NA,NA,NA,NA,NA
12087,Pteris_longifolia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
8982,Pteris_macilenta,2,NA,AM; no others,NA,NA,NA,NA,NA
12088,Pteris_multifida,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
34703,Pteris_multifida,NA,NA,AM; no others,NA,NA,NA,NA,NA
36257,Pteris_muricata,NA,NA,AM; no others,NA,NA,NA,NA,NA
33533,Pteris_platyzomopsis,1,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
36241,Pteris_podophylla,NA,NA,AM; no others,NA,NA,NA,NA,NA
21007,Pteris_quadriaurita,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17168,Pteris_semipinnata,3,NA,AM; others not addressed,NA,NA,NA,NA,NA
17169,Pteris_setulosocostulata,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
8983,Pteris_tremula,2,NA,AM; no others,NA,NA,NA,NA,NA
11109,Pteris_vittata,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: Savanna
17170,Pteris_vittata,3,NA,AM; others not addressed,NA,NA,NA,NA,NA
21006,Pteris_vittata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21008,Pteris_vittata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21125,Pteris_vittata,2,NA,AM; others not addressed,NA,NA,NA,NA,NA
34506,Pteris_vittata,NA,NA,AM; no others,NA,NA,NA,NA,NA
21009,Pteris_wallichiana,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17171,Pteris_wangiana,1,NA,AM; others not addressed,NA,NA,NA,NA,NA
22300,Pternandra,NA,NA,AM; no others,NA,NA,NA,NA,NA
20834,Pterocarpus_amazonum,NA,NA,AM; no others,NA,NA,NA,NA,NA
20835,Pterocarpus_amazonum,NA,NA,AM; no others,NA,NA,NA,NA,NA
10679,Pterocarpus_angolensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
19012,Pterocarpus_angolensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
24780,Pterocarpus_angolensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
10680,Pterocarpus_antunesii,NA,NA,AM; no others,NA,NA,NA,NA,NA
10533,Pterocarpus_dalbergioides,NA,NA,AM; no others,NA,NA,NA,NA,NA
20426,Pterocarpus_dalbergioides,NA,NA,AM; no others,NA,NA,NA,NA,NA
7747,Pterocarpus_lucens,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19884,Pterocarpus_macrocarpus,NA,NA,AM; no others,NA,NA,NA,NA,NA
19885,Pterocarpus_macrocarpus,NA,NA,AM; no others,NA,NA,NA,NA,NA
32379,Pterocarpus_macrocarpus,NA,NA,AM; no others,NA,NA,NA,NA,NA
32490,Pterocarpus_macrocarpus,NA,NA,AM; no others,NA,NA,NA,NA,NA
13576,Pterocarpus_mildbraedii,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21070,Pterocarpus_officinalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
7644,Pterocarpus_rohrii,9,NA,AM; others not addressed,NA,NA,NA,NA,NA
19013,Pterocarpus_rotundifolius,NA,NA,AM; no others,NA,NA,NA,NA,NA
23227,Pterocarpus_santalinus,NA,NA,AM; no others,NA,NA,NA,NA,NA
13577,Pterocarpus_soyauxii,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
32972,Pterocarya_fraxinifolia,4,12-24 months (365-730 days),non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,NA
12089,Pterocarya_rhoifolia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
8505,Pterocarya_stenoptera,NA,NA,EcM; others not addressed,Leho Tedersoo,incorrect report,NA,NA,NA
15599,Pterocarya_stenoptera,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: forest: subtropical broadleaf forest biome
16484,Pterocaulon_sphacelatum,NA,<1 year (30-365 days),AM; no others,NA,NA,NA,NA,NA
